Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1709935200.0 1.0 98 149 250 NA NA NA NA NA NA 3589 3557 3744 NA NA NA NA NA NA 3425 912 3446 NA NA NA NA NA NA 2013 742 3300 NA NA NA NA NA NA
1709935200.0 10.0 NA 195 338 0 NA NA NA NA NA NA 3637 3877 0 NA NA NA NA NA NA 4812 12085 1461 NA NA NA NA NA NA 1698 7084 1521 NA NA NA NA NA
1709935200.0 1000.0 NA 329 208 0 98 NA NA NA NA NA 3856 3666 0 3481 NA NA NA NA NA 8044 1768 919 729 NA NA NA NA NA 5691 1533 972 695 NA NA NA NA
1709935200.0 10001.0 NA 253 436 0 113 144 NA NA NA NA 3750 4002 0 3532 3575 NA NA NA NA 6146 4488 1266 828 1701 NA NA NA NA 2018 4027 1317 911 1810 NA NA NA
1709935200.0 10002.0 NA 256 439 0 118 141 NA NA NA NA 3728 4004 0 3528 3572 NA NA NA NA 9294 6542 1729 1041 1778 NA NA NA NA 3113 6252 1809 1088 1885 NA NA NA
1709935200.0 10003.0 NA 257 441 0 117 145 NA NA NA NA 3724 4016 0 3532 3584 NA NA NA NA 7718 5510 1217 1000 1796 NA NA NA NA 2503 4924 1256 1032 1714 NA NA NA
1709935200.0 10004.0 NA 254 436 0 118 144 NA NA NA NA 3753 3978 0 3526 3576 NA NA NA NA 6151 6071 1758 1066 1573 NA NA NA NA 2014 5525 1848 1097 1555 NA NA NA
1709935200.0 10005.0 NA 243 435 0 109 166 NA NA NA NA 3734 4007 0 3527 3572 NA NA NA NA 7075 6224 1495 781 1678 NA NA NA NA 2498 5729 1583 810 1609 NA NA NA
1709935200.0 10006.0 NA 255 431 0 136 147 NA NA NA NA 3734 3980 0 3528 3567 NA NA NA NA 8367 6866 1578 1073 1759 NA NA NA NA 2703 6480 1645 1121 1792 NA NA NA
1709935200.0 10007.0 NA 258 435 0 152 142 NA NA NA NA 3751 4012 0 3596 3573 NA NA NA NA 8249 6755 1875 1245 1610 NA NA NA NA 2683 6109 1989 1430 1579 NA NA NA
1709935200.0 10008.0 NA 257 446 0 141 143 NA NA NA NA 3741 3987 0 3606 3570 NA NA NA NA 7555 6541 1611 1029 1835 NA NA NA NA 2468 5910 1663 1045 1830 NA NA NA
1709935200.0 10009.0 NA 251 441 0 140 153 NA NA NA NA 3730 4006 0 3604 3576 NA NA NA NA 7579 5215 1456 847 1444 NA NA NA NA 2546 4659 1499 873 1372 NA NA NA
1709935200.0 1001.0 NA 285 147 0 0 0 0 0 0 NA 3817 3573 0 0 0 0 0 0 NA 7874 1141 239 165 247 630 247 640 NA 5512 1046 266 185 272 655 271 663
1709935200.0 1001.2 NA 486 187 0 0 0 0 0 NA NA 4099 3674 0 0 0 0 0 NA NA 35401 2641 310 316 303 443 424 NA NA 10731 1552 393 388 338 488 467 NA
1709935200.0 1001.3 NA 458 189 0 NA NA NA NA NA NA 4090 3681 0 NA NA NA NA NA NA 31699 2739 819 NA NA NA NA NA NA 11389 1995 926 NA NA NA NA NA
1709935200.0 1002.0 NA 321 99 NA NA NA NA NA NA NA 3862 3484 NA NA NA NA NA NA NA 7038 666 NA NA NA NA NA NA NA 4930 534 NA NA NA NA NA NA
1709935200.0 1002.3 NA 471 199 0 NA NA NA NA NA NA 4071 3646 0 NA NA NA NA NA NA 24217 1973 916 NA NA NA NA NA NA 9295 1470 1034 NA NA NA NA NA
