Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1710108000.0 24034.0 NA 537 522 0 216 NA NA NA 679 692 0 308 NA NA NA 1392 2369 493 682 NA NA NA 863 2859 556 844 NA NA
1710108000.0 24434.0 173 541 545 0 208 NA NA 255 661 724 0 303 NA NA 4192 1316 2292 499 611 NA NA 2109 988 2540 647 971 NA NA
1710108000.0 24834.0 NA 624 568 0 221 NA NA NA 788 712 0 313 NA NA NA 1665 2307 513 710 NA NA NA 1280 2168 648 1071 NA NA
1710108000.0 24834.103 NA 629 542 0 219 NA NA NA 814 753 0 302 NA NA NA 2252 2622 512 705 NA NA NA 1547 2330 636 1142 NA NA
1710108000.0 24834.9 NA 592 575 0 222 NA NA NA 781 770 0 303 NA NA NA 1651 2385 515 710 NA NA NA 1324 2472 677 1084 NA NA
1710108000.0 24861.0 NA 591 516 0 206 NA NA NA 758 648 0 287 NA NA NA 1443 1828 468 630 NA NA NA 1447 2532 638 1041 NA NA
1710108000.0 24900.0 NA 573 474 0 202 NA NA NA 736 646 0 296 NA NA NA 1481 1834 461 619 NA NA NA 1414 2162 554 830 NA NA
1710108000.0 2500.0 NA 230 0 NA NA NA NA NA 329 0 NA NA NA NA NA 19431 159 NA NA NA NA NA 6170 482 NA NA NA NA
1710108000.0 2500.002 NA 257 0 NA NA NA NA NA 502 0 NA NA NA NA NA 21446 151 NA NA NA NA NA 7414 271 NA NA NA NA
1710108000.0 2500.012 NA 251 0 NA NA NA NA NA 368 0 NA NA NA NA NA 13646 148 NA NA NA NA NA 4859 256 NA NA NA NA
1710108000.0 2500.2 NA 180 0 NA NA NA NA NA 318 0 NA NA NA NA NA 17176 156 NA NA NA NA NA 7180 482 NA NA NA NA
1710108000.0 2500.3 NA 196 0 NA NA NA NA NA 322 0 NA NA NA NA NA 8596 156 NA NA NA NA NA 5883 321 NA NA NA NA
1710108000.0 2500.31 NA 246 0 NA NA NA NA NA 395 0 NA NA NA NA NA 5768 158 NA NA NA NA NA 4852 327 NA NA NA NA
