Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1709892000.0 1.0 151 151 248 NA NA NA NA NA NA 278 248 406 NA NA NA NA NA NA 1101 304 881 NA NA NA NA NA NA 891 640 1600 NA NA NA NA NA NA
1709892000.0 10.0 NA 214 391 0 NA NA NA NA NA NA 295 526 0 NA NA NA NA NA NA 1272 2697 352 NA NA NA NA NA NA 551 1770 381 NA NA NA NA NA
1709892000.0 1000.0 NA 371 252 0 113 NA NA NA NA NA 521 332 0 174 NA NA NA NA NA 2132 722 276 238 NA NA NA NA NA 1953 1283 317 360 NA NA NA NA
1709892000.0 10001.0 NA 293 472 0 154 175 NA NA NA NA 388 675 0 215 257 NA NA NA NA 1435 1377 354 289 484 NA NA NA NA 647 1336 379 335 561 NA NA NA
1709892000.0 10002.0 NA 291 474 0 154 177 NA NA NA NA 382 675 0 218 262 NA NA NA NA 1410 1416 378 295 500 NA NA NA NA 624 1512 535 367 697 NA NA NA
1709892000.0 10003.0 NA 296 476 0 154 175 NA NA NA NA 393 681 0 222 265 NA NA NA NA 1399 1468 362 302 502 NA NA NA NA 570 1648 393 386 693 NA NA NA
1709892000.0 10004.0 NA 294 471 0 153 175 NA NA NA NA 394 672 0 220 262 NA NA NA NA 1365 1392 372 286 453 NA NA NA NA 542 1546 427 329 492 NA NA NA
1709892000.0 10005.0 NA 295 471 0 153 175 NA NA NA NA 401 653 0 218 261 NA NA NA NA 1370 1388 365 288 463 NA NA NA NA 574 1345 419 334 470 NA NA NA
1709892000.0 10006.0 NA 295 470 0 152 170 NA NA NA NA 390 678 0 221 252 NA NA NA NA 1369 1428 380 311 448 NA NA NA NA 682 2800 806 696 541 NA NA NA
1709892000.0 10007.0 NA 298 474 0 159 174 NA NA NA NA 391 677 0 298 248 NA NA NA NA 1396 1442 362 308 456 NA NA NA NA 553 1633 419 392 503 NA NA NA
1709892000.0 10008.0 NA 298 475 0 184 175 NA NA NA NA 392 660 0 296 257 NA NA NA NA 1367 1457 381 299 472 NA NA NA NA 555 1631 505 340 497 NA NA NA
1709892000.0 10009.0 NA 297 477 0 183 175 NA NA NA NA 387 670 0 294 253 NA NA NA NA 1440 1483 380 338 488 NA NA NA NA 744 1705 505 580 686 NA NA NA
1709892000.0 1001.0 NA 326 190 0 0 0 0 0 0 NA 476 271 0 0 0 0 0 0 NA 1958 380 80 61 89 246 135 212 NA 2604 790 150 174 182 480 746 301
1709892000.0 1001.2 NA 543 237 0 0 0 0 NA NA NA 778 364 0 0 0 0 NA NA NA 9310 747 99 111 115 128 NA NA NA 3747 801 132 270 153 171 NA NA
1709892000.0 1001.3 NA 519 233 0 NA NA NA NA NA NA 750 361 0 NA NA NA NA NA NA 7331 717 234 NA NA NA NA NA NA 2896 577 341 NA NA NA NA NA
1709892000.0 1001.4 NA 532 181 0 0 0 NA NA NA NA 760 290 0 0 0 NA NA NA NA 7236 320 111 113 113 NA NA NA NA 2660 399 146 145 140 NA NA NA
1709892000.0 1002.0 NA 368 137 NA NA NA NA NA NA NA 525 178 NA NA NA NA NA NA NA 2335 207 NA NA NA NA NA NA NA 2351 347 NA NA NA NA NA NA
1709892000.0 1002.3 NA 510 228 0 NA NA NA NA NA NA 723 341 0 NA NA NA NA NA NA 5514 592 231 NA NA NA NA NA NA 2258 523 313 NA NA NA NA NA
