Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1709935200.0 1.0 160 176 287 NA NA NA NA NA NA 276 250 412 NA NA NA NA NA NA 1357 315 933 NA NA NA NA NA NA 1206 365 1505 NA NA NA NA NA NA
1709935200.0 10.0 NA 212 389 0 NA NA NA NA NA NA 296 526 0 NA NA NA NA NA NA 1240 2674 368 NA NA NA NA NA NA 521 2319 453 NA NA NA NA NA
1709935200.0 1000.0 NA 371 251 0 114 NA NA NA NA NA 518 327 0 176 NA NA NA NA NA 2207 736 294 236 NA NA NA NA NA 2132 943 413 254 NA NA NA NA
1709935200.0 10001.0 NA 292 470 0 152 173 NA NA NA NA 381 647 0 220 257 NA NA NA NA 1452 1446 384 329 511 NA NA NA NA 596 1473 471 597 914 NA NA NA
1709935200.0 10002.0 NA 294 473 0 152 173 NA NA NA NA 400 663 0 212 252 NA NA NA NA 1451 1429 370 311 506 NA NA NA NA 597 1391 402 367 751 NA NA NA
1709935200.0 10003.0 NA 296 475 0 153 173 NA NA NA NA 385 656 0 222 255 NA NA NA NA 1449 1471 377 312 509 NA NA NA NA 649 1682 432 395 608 NA NA NA
1709935200.0 10004.0 NA 294 468 0 152 172 NA NA NA NA 377 650 0 220 251 NA NA NA NA 1436 1450 378 302 457 NA NA NA NA 579 1661 494 369 484 NA NA NA
1709935200.0 10005.0 NA 293 471 0 152 173 NA NA NA NA 400 651 0 222 257 NA NA NA NA 1462 1448 385 335 503 NA NA NA NA 644 1625 468 712 657 NA NA NA
1709935200.0 10006.0 NA 294 467 0 151 168 NA NA NA NA 389 652 0 215 255 NA NA NA NA 1454 1459 374 306 457 NA NA NA NA 680 1781 416 378 532 NA NA NA
1709935200.0 10007.0 NA 295 473 0 183 171 NA NA NA NA 387 660 0 297 258 NA NA NA NA 1457 1486 378 334 493 NA NA NA NA 648 2474 419 520 634 NA NA NA
1709935200.0 10008.0 NA 296 471 0 182 172 NA NA NA NA 395 670 0 290 255 NA NA NA NA 1454 1461 398 325 485 NA NA NA NA 662 1624 618 451 581 NA NA NA
1709935200.0 10009.0 NA 297 472 0 181 172 NA NA NA NA 387 672 0 294 248 NA NA NA NA 1453 1480 384 343 501 NA NA NA NA 671 1677 442 812 661 NA NA NA
1709935200.0 1001.0 NA 325 189 0 0 0 0 0 0 NA 466 274 0 0 0 0 0 0 NA 1976 399 86 68 100 222 129 218 NA 2391 651 149 126 356 670 306 350
1709935200.0 1001.2 NA 538 235 0 0 0 0 NA NA NA 759 352 0 0 0 0 NA NA NA 9350 739 106 123 122 130 NA NA NA 4171 1081 290 519 295 163 NA NA
1709935200.0 1001.3 NA 516 229 0 NA NA NA NA NA NA 756 353 0 NA NA NA NA NA NA 7187 740 234 NA NA NA NA NA NA 2844 819 381 NA NA NA NA NA
1709935200.0 1001.4 NA 530 181 0 0 0 NA NA NA NA 739 280 0 0 0 NA NA NA NA 7268 347 119 129 124 NA NA NA NA 2706 587 179 336 267 NA NA NA
1709935200.0 1002.0 NA 365 139 NA NA NA NA NA NA NA 507 186 NA NA NA NA NA NA NA 2448 193 NA NA NA NA NA NA NA 2502 184 NA NA NA NA NA NA
1709935200.0 1002.3 NA 509 225 0 NA NA NA NA NA NA 724 345 0 NA NA NA NA NA NA 5863 653 260 NA NA NA NA NA NA 2517 687 423 NA NA NA NA NA
1709935200.0 1002.4 NA 522 0 NA NA NA NA NA NA NA 726 0 NA NA NA NA NA NA NA 8522 379 NA NA NA NA NA NA NA 3054 470 NA NA NA NA NA NA
1709935200.0 10023.0 NA 295 470 0 152 168 NA NA NA NA 389 652 0 210 256 NA NA NA NA 1443 1427 382 333 463 NA NA NA NA 635 1657 450 785 545 NA NA NA
1709935200.0 10024.0 NA 304 488 0 185 175 NA NA NA NA 384 667 0 301 263 NA NA NA NA 1468 1654 415 333 523 NA NA NA NA 591 1614 505 562 864 NA NA NA
1709935200.0 10024.1 NA 300 304 0 NA NA NA NA NA NA 410 418 0 NA NA NA NA NA NA 1551 680 374 NA NA NA NA NA NA 603 791 413 NA NA NA NA NA
1709935200.0 10024.2 NA 306 480 0 NA NA NA NA NA NA 395 646 0 NA NA NA NA NA NA 1462 1685 414 NA NA NA NA NA NA 577 1749 546 NA NA NA NA NA
1709935200.0 10024.3 NA 306 281 0 NA NA NA NA NA NA 404 397 0 NA NA NA NA NA NA 1579 647 336 NA NA NA NA NA NA 777 655 442 NA NA NA NA NA
1709935200.0 10024.4 NA 306 476 0 NA NA NA NA NA NA 400 644 0 NA NA NA NA NA NA 1542 1635 407 NA NA NA NA NA NA 657 1778 566 NA NA NA NA NA
1709935200.0 10025.0 NA 298 476 0 153 175 NA NA NA NA 391 646 0 219 250 NA NA NA NA 1448 1512 383 324 494 NA NA NA NA 570 1571 437 452 571 NA NA NA
1709935200.0 10026.0 NA 308 485 0 157 175 NA NA NA NA 404 661 0 229 256 NA NA NA NA 1479 1821 432 335 499 NA NA NA NA 607 1788 825 693 574 NA NA NA
1709935200.0 1003.0 NA 382 0 NA NA NA NA NA NA NA 651 0 NA NA NA NA NA NA NA 2446 274 NA NA NA NA NA NA NA 1751 324 NA NA NA NA NA NA
1709935200.0 10042.0 NA 299 479 0 187 175 NA NA NA NA 390 666 0 297 252 NA NA NA NA 1471 1562 403 327 490 NA NA NA NA 607 1933 448 457 567 NA NA NA
1709935200.0 1005.0 NA 207 151 0 0 NA NA NA NA NA 371 252 0 0 NA NA NA NA NA 523 241 96 115 NA NA NA NA NA 921 351 168 225 NA NA NA NA
1709935200.0 10059.0 NA 307 449 0 156 178 NA NA NA NA 406 683 0 225 252 NA NA NA NA 1499 2121 421 341 500 NA NA NA NA 674 1525 563 1150 557 NA NA NA
1709935200.0 10071.0 NA 304 473 0 155 175 NA NA NA NA 407 678 0 224 252 NA NA NA NA 1475 1687 436 353 566 NA NA NA NA 583 2016 781 512 788 NA NA NA
1709935200.0 101.0 163 NA NA NA NA NA NA NA NA 303 NA NA NA NA NA NA NA NA 758 NA NA NA NA NA NA NA NA 680 NA NA NA NA NA NA NA NA
