Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1709503200.0 1.0 165 175 252 NA NA NA NA NA NA 274 248 409 NA NA NA NA NA NA 1129 306 931 NA NA NA NA NA NA 984 457 1677 NA NA NA NA NA NA
1709503200.0 10.0 NA 216 390 0 NA NA NA NA NA NA 308 538 0 NA NA NA NA NA NA 1232 2749 374 NA NA NA NA NA NA 553 2167 430 NA NA NA NA NA
1709503200.0 1000.0 NA 373 253 0 113 NA NA NA NA NA 512 340 0 173 NA NA NA NA NA 2195 755 295 247 NA NA NA NA NA 2174 1340 490 331 NA NA NA NA
1709503200.0 10001.0 NA 296 474 0 153 174 NA NA NA NA 387 655 0 223 254 NA NA NA NA 1416 1424 379 309 493 NA NA NA NA 562 1529 423 386 569 NA NA NA
1709503200.0 10002.0 NA 295 475 0 154 176 NA NA NA NA 382 657 0 224 262 NA NA NA NA 1426 1434 378 306 496 NA NA NA NA 642 1376 429 377 749 NA NA NA
1709503200.0 10003.0 NA 294 478 0 154 177 NA NA NA NA 393 667 0 221 260 NA NA NA NA 1425 1490 374 330 498 NA NA NA NA 651 1705 413 710 559 NA NA NA
1709503200.0 10004.0 NA 295 422 0 123 174 NA NA NA NA 401 669 0 221 257 NA NA NA NA 1411 1408 403 346 494 NA NA NA NA 557 1409 576 604 665 NA NA NA
1709503200.0 10005.0 NA 296 463 0 153 174 NA NA NA NA 381 651 0 227 253 NA NA NA NA 1415 1419 394 312 483 NA NA NA NA 594 1422 642 406 531 NA NA NA
1709503200.0 10006.0 NA 296 467 0 152 170 NA NA NA NA 387 662 0 218 248 NA NA NA NA 1412 1439 392 311 457 NA NA NA NA 569 1612 793 415 536 NA NA NA
1709503200.0 10007.0 NA 298 462 0 184 174 NA NA NA NA 391 638 0 297 253 NA NA NA NA 1425 1467 377 333 481 NA NA NA NA 578 1539 409 643 580 NA NA NA
1709503200.0 10008.0 NA 298 474 0 184 175 NA NA NA NA 395 667 0 292 251 NA NA NA NA 1447 1521 411 330 500 NA NA NA NA 968 2323 745 529 830 NA NA NA
1709503200.0 10009.0 NA 299 477 0 184 175 NA NA NA NA 392 667 0 298 263 NA NA NA NA 1436 1511 378 346 489 NA NA NA NA 594 2012 414 744 542 NA NA NA
1709503200.0 1001.0 NA 328 191 0 0 0 0 0 0 NA 465 271 0 0 0 0 0 0 NA 1933 393 86 70 98 213 124 204 NA 2164 920 250 238 208 596 302 238
1709503200.0 1001.2 NA 539 235 0 0 0 0 NA NA NA 796 361 0 0 0 0 NA NA NA 9276 743 105 126 127 133 NA NA NA 4845 909 168 557 336 246 NA NA
1709503200.0 1001.3 NA 523 232 0 NA NA NA NA NA NA 744 357 0 NA NA NA NA NA NA 7186 747 228 NA NA NA NA NA NA 2765 743 287 NA NA NA NA NA
1709503200.0 1001.4 NA 530 183 0 0 0 NA NA NA NA 734 283 0 0 0 NA NA NA NA 7482 342 128 124 121 NA NA NA NA 3130 509 400 282 252 NA NA NA
1709503200.0 1002.0 NA 367 140 NA NA NA NA NA NA NA 507 189 NA NA NA NA NA NA NA 2281 191 NA NA NA NA NA NA NA 1745 178 NA NA NA NA NA NA
1709503200.0 1002.3 NA 508 229 0 NA NA NA NA NA NA 722 349 0 NA NA NA NA NA NA 5596 613 247 NA NA NA NA NA NA 2285 737 369 NA NA NA NA NA
1709503200.0 1002.4 NA 525 0 NA NA NA NA NA NA NA 748 0 NA NA NA NA NA NA NA 8568 380 NA NA NA NA NA NA NA 3193 493 NA NA NA NA NA NA
1709503200.0 10023.0 NA 297 460 0 153 170 NA NA NA NA 393 657 0 221 248 NA NA NA NA 1416 1418 401 315 465 NA NA NA NA 573 1399 632 398 563 NA NA NA
1709503200.0 10024.0 NA 309 487 0 156 179 NA NA NA NA 407 690 0 300 259 NA NA NA NA 1467 1639 410 359 526 NA NA NA NA 645 1481 466 612 691 NA NA NA
1709503200.0 10024.1 NA 302 305 0 NA NA NA NA NA NA 399 433 0 NA NA NA NA NA NA 1459 666 378 NA NA NA NA NA NA 602 784 559 NA NA NA NA NA
1709503200.0 10024.2 NA 309 443 0 NA NA NA NA NA NA 415 657 0 NA NA NA NA NA NA 1472 1640 396 NA NA NA NA NA NA 704 1658 468 NA NA NA NA NA
1709503200.0 10024.3 NA 308 282 0 NA NA NA NA NA NA 393 413 0 NA NA NA NA NA NA 1462 641 320 NA NA NA NA NA NA 618 778 397 NA NA NA NA NA
1709503200.0 10024.4 NA 269 479 0 NA NA NA NA NA NA 400 652 0 NA NA NA NA NA NA 1447 1581 395 NA NA NA NA NA NA 578 1745 520 NA NA NA NA NA
1709503200.0 10025.0 NA 300 431 0 153 176 NA NA NA NA 390 660 0 224 256 NA NA NA NA 1426 1477 422 341 508 NA NA NA NA 587 1412 589 506 654 NA NA NA
1709503200.0 10026.0 NA 309 479 0 157 178 NA NA NA NA 399 688 0 226 261 NA NA NA NA 1463 1839 414 319 514 NA NA NA NA 580 2043 455 435 635 NA NA NA
