Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1709935200.0 12450.403 NA 320 179 0 NA NA 915 940 0 NA NA 1219 463 312 NA NA 609 697 507 NA
1709935200.0 12450.404 NA 318 130 NA NA NA 924 872 NA NA NA 1223 249 NA NA NA 603 403 NA NA
1709935200.0 12450.502 NA 323 178 0 NA NA 920 917 0 NA NA 1205 472 329 NA NA 584 713 537 NA
1709935200.0 12450.503 NA 319 188 0 NA NA 907 937 0 NA NA 1217 525 260 NA NA 573 804 404 NA
1709935200.0 12450.504 NA 317 130 NA NA NA 920 874 NA NA NA 1193 248 NA NA NA 562 415 NA NA
1709935200.0 12450.506 NA 316 177 0 NA NA 916 920 0 NA NA 1232 583 284 NA NA 599 931 458 NA
1709935200.0 12450.507 NA 317 187 0 NA NA 915 935 0 NA NA 1201 549 242 NA NA 565 844 368 NA
1709935200.0 12450.508 NA 319 131 NA NA NA 924 873 NA NA NA 1236 236 NA NA NA 621 385 NA NA
1709935200.0 12461.402 NA 309 173 0 NA NA 910 769 0 NA NA 1196 611 274 NA NA 571 977 456 NA
1709935200.0 12461.502 NA 310 170 0 NA NA 905 764 0 NA NA 1180 507 287 NA NA 558 799 473 NA
1709935200.0 12634.402 NA 622 242 0 NA NA 1391 1029 0 NA NA 3105 554 260 NA NA 1271 732 402 NA
1709935200.0 12634.403 NA 656 256 0 NA NA 1387 1031 0 NA NA 3283 697 259 NA NA 1261 947 405 NA
1709935200.0 12634.404 NA 625 131 NA NA NA 1362 872 NA NA NA 3248 286 NA NA NA 1311 477 NA NA
1709935200.0 12634.412 NA 669 462 0 NA NA 1385 1148 0 NA NA 3224 949 265 NA NA 1347 1026 447 NA
1709935200.0 12650.402 NA 654 253 0 NA NA 1391 1043 0 NA NA 3087 506 294 NA NA 1264 658 490 NA
1709935200.0 12650.403 NA 708 246 0 NA NA 1449 1024 0 NA NA 3135 595 259 NA NA 1339 759 404 NA
1709935200.0 12650.404 NA 662 130 NA NA NA 1361 868 NA NA NA 3161 273 NA NA NA 1355 445 NA NA
1709935200.0 12661.402 NA 673 234 0 NA NA 1364 1000 0 NA NA 3011 575 330 NA NA 1268 799 540 NA
1709935200.0 141.008506 NA 436 206 0 NA NA 1278 953 0 NA NA 2013 752 245 NA NA 1021 704 413 NA
1709935200.0 141.008507 NA 438 219 0 NA NA 1269 986 0 NA NA 1998 1069 258 NA NA 961 942 424 NA
1709935200.0 141.008508 NA 437 163 NA NA NA 1255 906 NA NA NA 2062 325 NA NA NA 1090 484 NA NA
1709935200.0 141.008512 NA 435 176 0 NA NA 1267 755 0 NA NA 2115 518 273 NA NA 1161 647 461 NA
1709935200.0 141.008513 NA 438 179 0 NA NA 1273 762 0 NA NA 1991 556 280 NA NA 989 628 469 NA
1709935200.0 141.008514 NA 433 149 NA NA NA 1264 726 NA NA NA 2075 383 NA NA NA 1036 596 NA NA
1709935200.0 141.008522 NA 431 183 0 NA NA 1262 739 0 NA NA 2071 547 237 NA NA 1026 667 395 NA
1709935200.0 141.008523 NA 437 183 0 NA NA 1262 749 0 NA NA 2091 620 254 NA NA 1092 713 418 NA
1709935200.0 141.008524 NA 435 145 NA NA NA 1270 700 NA NA NA 2068 331 NA NA NA 1056 503 NA NA
1709935200.0 141.008583 NA 239 0 NA NA NA 1024 0 NA NA NA 1041 239 NA NA NA 828 380 NA NA
1709935200.0 160.03502 135 219 109 473 183 210 303 153 1387 263 710 243 599 977 323 860 343 1126 1208 434
1709935200.0 24861.502 NA 601 294 0 NA NA 1247 1046 0 NA NA 1481 1006 211 NA NA 1668 1489 352 NA
