Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1709589600.0 12434.402 NA 325 184 0 NA NA 912 870 0 NA NA 2168 340 193 NA NA 772 823 276 NA
1709589600.0 12434.403 NA 327 185 0 NA NA 911 890 0 NA NA 2165 344 200 NA NA 914 811 312 NA
1709589600.0 12434.404 NA 327 136 NA NA NA 906 816 NA NA NA 2161 179 NA NA NA 745 279 NA NA
1709589600.0 12434.412 NA 325 157 0 NA NA 905 754 0 NA NA 2150 311 136 NA NA 739 808 176 NA
1709589600.0 12434.502 NA 325 183 0 NA NA 897 857 0 NA NA 2160 332 195 NA NA 753 747 283 NA
1709589600.0 12434.503 NA 320 194 0 NA NA 894 878 0 NA NA 2139 340 200 NA NA 738 814 284 NA
1709589600.0 12434.504 NA 326 132 NA NA NA 908 805 NA NA NA 2148 157 NA NA NA 736 634 NA NA
1709589600.0 12434.506 NA 327 186 0 NA NA 894 859 0 NA NA 2156 339 198 NA NA 771 837 284 NA
1709589600.0 12434.507 NA 325 193 0 NA NA 904 881 0 NA NA 2158 342 210 NA NA 766 431 308 NA
1709589600.0 12434.508 NA 327 134 NA NA NA 904 804 NA NA NA 2159 157 NA NA NA 741 646 NA NA
1709589600.0 12434.512 NA 321 153 0 NA NA 905 723 0 NA NA 2134 288 154 NA NA 752 331 230 NA
1709589600.0 12434.513 NA 327 155 0 NA NA 916 720 0 NA NA 2144 307 155 NA NA 742 815 242 NA
1709589600.0 12434.514 NA 328 119 NA NA NA 908 679 NA NA NA 2145 137 NA NA NA 749 317 NA NA
1709589600.0 12434.522 NA 326 151 0 NA NA 907 696 0 NA NA 2148 320 158 NA NA 748 777 240 NA
1709589600.0 12434.523 NA 325 152 0 NA NA 907 695 0 NA NA 2158 307 160 NA NA 756 781 249 NA
1709589600.0 12434.524 NA 325 116 NA NA NA 899 654 NA NA NA 2158 142 NA NA NA 746 182 NA NA
1709589600.0 12434.582 NA 324 232 0 NA NA 905 929 0 NA NA 2154 429 224 NA NA 742 867 319 NA
1709589600.0 12434.583 NA 329 249 0 NA NA 910 955 0 NA NA 2145 439 238 NA NA 788 1040 344 NA
1709589600.0 12434.586 NA 330 232 0 NA NA 900 934 0 NA NA 2153 430 229 NA NA 742 850 330 NA
1709589600.0 12434.587 NA 323 243 0 NA NA 905 949 0 NA NA 2147 439 229 NA NA 761 557 325 NA
1709589600.0 12434.592 NA 312 565 0 NA NA 887 1383 0 NA NA 2160 1774 381 NA NA 888 2170 566 NA
1709589600.0 12434.593 NA 316 570 0 NA NA 905 1400 0 NA NA 2151 1842 379 NA NA 809 2331 424 NA
1709589600.0 12434.596 NA 316 564 0 NA NA 900 1397 0 NA NA 2142 1805 399 NA NA 808 2856 526 NA
1709589600.0 12434.597 NA 328 567 0 NA NA 896 1450 0 NA NA 2148 1843 387 NA NA 740 2329 472 NA
1709589600.0 12450.402 NA 321 171 0 NA NA 903 867 0 NA NA 2146 359 178 NA NA 755 664 257 NA
1709589600.0 12450.403 NA 324 179 0 NA NA 891 896 0 NA NA 2143 362 189 NA NA 804 748 279 NA
1709589600.0 12450.404 NA 324 134 NA NA NA 893 818 NA NA NA 2146 178 NA NA NA 748 272 NA NA
1709589600.0 12450.502 NA 319 183 0 NA NA 891 857 0 NA NA 2146 329 187 NA NA 758 794 275 NA
1709589600.0 12450.503 NA 319 192 0 NA NA 891 876 0 NA NA 2148 336 201 NA NA 753 813 298 NA
1709589600.0 12450.504 NA 318 134 NA NA NA 897 803 NA NA NA 2137 153 NA NA NA 738 636 NA NA
1709589600.0 12450.506 NA 323 182 0 NA NA 889 859 0 NA NA 2151 331 190 NA NA 759 812 275 NA
1709589600.0 12450.507 NA 322 193 0 NA NA 897 880 0 NA NA 2127 323 202 NA NA 731 371 296 NA
1709589600.0 12450.508 NA 313 135 NA NA NA 891 810 NA NA NA 2136 155 NA NA NA 773 645 NA NA
1709589600.0 12461.402 NA 317 178 0 NA NA 885 759 0 NA NA 2141 322 175 NA NA 740 647 265 NA
1709589600.0 12461.502 NA 310 177 0 NA NA 899 752 0 NA NA 2132 314 170 NA NA 746 617 254 NA
1709589600.0 12634.402 NA 606 239 0 NA NA 1345 979 0 NA NA 4396 518 196 NA NA 1660 812 644 NA
1709589600.0 12634.403 NA 644 261 0 NA NA 1345 1004 0 NA NA 4701 553 218 NA NA 1846 942 316 NA
1709589600.0 12634.404 NA 667 139 NA NA NA 1368 821 NA NA NA 4584 176 NA NA NA 1801 267 NA NA
1709589600.0 12634.412 NA 598 408 0 NA NA 1370 1128 0 NA NA 4631 886 153 NA NA 1777 979 236 NA
1709589600.0 12650.402 NA 674 255 0 NA NA 1403 975 0 NA NA 4757 490 208 NA NA 2126 909 290 NA
1709589600.0 12650.403 NA 666 242 0 NA NA 1370 987 0 NA NA 4668 539 208 NA NA 1792 527 280 NA
1709589600.0 12650.404 NA 654 138 NA NA NA 1375 819 NA NA NA 4703 155 NA NA NA 1795 192 NA NA
1709589600.0 12661.402 NA 649 239 0 NA NA 1367 935 0 NA NA 4543 466 210 NA NA 1760 863 301 NA
1709589600.0 141.008506 NA 445 210 0 NA NA 1271 894 0 NA NA 2349 715 143 NA NA 1050 637 211 NA
1709589600.0 141.008507 NA 445 228 0 NA NA 1257 933 0 NA NA 2424 1009 169 NA NA 1163 1424 268 NA
1709589600.0 141.008508 NA 447 168 NA NA NA 1278 850 NA NA NA 2356 260 NA NA NA 1055 357 NA NA
1709589600.0 141.008512 NA 407 182 0 NA NA 1266 749 0 NA NA 2418 441 160 NA NA 1064 447 255 NA
1709589600.0 141.008513 NA 448 184 0 NA NA 1277 753 0 NA NA 2405 523 164 NA NA 1075 863 256 NA
1709589600.0 141.008514 NA 441 155 NA NA NA 1266 719 NA NA NA 2384 250 NA NA NA 1085 352 NA NA
1709589600.0 141.008522 NA 446 188 0 NA NA 1273 740 0 NA NA 2414 482 157 NA NA 1102 713 247 NA
1709589600.0 141.008523 NA 446 190 0 NA NA 1271 737 0 NA NA 2400 541 157 NA NA 1072 854 238 NA
1709589600.0 141.008524 NA 450 150 NA NA NA 1256 686 NA NA NA 2342 254 NA NA NA 1091 353 NA NA
1709589600.0 141.008583 NA 244 0 NA NA NA 957 0 NA NA NA 1108 201 NA NA NA 733 300 NA NA
1709589600.0 160.03502 140 213 96 465 186 216 297 162 1319 259 943 286 263 972 346 1151 399 773 1829 458
1709589600.0 24861.502 NA 581 302 0 NA NA 1241 1197 0 NA NA 1479 762 166 NA NA 1641 1723 260 NA
