Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1709762400.0 12434.582 NA 329 232 0 NA NA 902 940 0 NA NA 2199 446 233 NA NA 763 877 335 NA
1709762400.0 12434.583 NA 326 235 0 NA NA 908 970 0 NA NA 2197 492 220 NA NA 766 727 266 NA
1709762400.0 12434.586 NA 327 230 0 NA NA 901 935 0 NA NA 2190 438 212 NA NA 757 849 718 NA
1709762400.0 12434.587 NA 320 234 0 NA NA 901 950 0 NA NA 2193 485 244 NA NA 778 669 350 NA
1709762400.0 12434.592 NA 308 370 0 NA NA 897 1363 0 NA NA 2204 4191 435 NA NA 889 5469 620 NA
1709762400.0 12434.593 NA 279 323 0 NA NA 905 1408 0 NA NA 2206 3984 423 NA NA 775 5594 560 NA
1709762400.0 12434.596 NA 313 315 0 NA NA 894 1368 0 NA NA 2208 4308 416 NA NA 777 5587 529 NA
1709762400.0 12434.597 NA 310 318 0 NA NA 893 1406 0 NA NA 2209 4237 418 NA NA 835 5601 554 NA
1709762400.0 12450.402 NA 323 182 0 NA NA 910 863 0 NA NA 2180 342 199 NA NA 780 693 298 NA
1709762400.0 12450.403 NA 286 187 0 NA NA 908 889 0 NA NA 2191 355 195 NA NA 781 855 278 NA
1709762400.0 12450.404 NA 325 137 NA NA NA 909 819 NA NA NA 2174 163 NA NA NA 746 501 NA NA
1709762400.0 12450.502 NA 322 184 0 NA NA 906 855 0 NA NA 2179 349 196 NA NA 776 854 282 NA
1709762400.0 12450.503 NA 325 192 0 NA NA 907 878 0 NA NA 2185 351 205 NA NA 765 833 300 NA
1709762400.0 12450.504 NA 284 133 NA NA NA 905 811 NA NA NA 2191 158 NA NA NA 785 386 NA NA
1709762400.0 12450.506 NA 321 182 0 NA NA 900 864 0 NA NA 2188 338 206 NA NA 774 377 308 NA
1709762400.0 12450.507 NA 319 192 0 NA NA 893 881 0 NA NA 2182 349 208 NA NA 781 982 309 NA
1709762400.0 12450.508 NA 326 132 NA NA NA 899 811 NA NA NA 2181 177 NA NA NA 767 276 NA NA
1709762400.0 12461.402 NA 311 175 0 NA NA 904 752 0 NA NA 2159 367 178 NA NA 761 572 264 NA
1709762400.0 12461.502 NA 312 176 0 NA NA 884 744 0 NA NA 2162 326 179 NA NA 759 798 272 NA
1709762400.0 12634.402 NA 662 248 0 NA NA 1381 990 0 NA NA 4817 546 216 NA NA 1898 1052 410 NA
1709762400.0 12634.403 NA 664 265 0 NA NA 1455 994 0 NA NA 4895 574 218 NA NA 1993 905 441 NA
1709762400.0 12634.404 NA 633 139 NA NA NA 1365 820 NA NA NA 4707 179 NA NA NA 1858 259 NA NA
1709762400.0 12634.412 NA 647 427 0 NA NA 1369 1113 0 NA NA 4892 975 145 NA NA 1925 987 192 NA
1709762400.0 12650.402 NA 659 249 0 NA NA 1348 977 0 NA NA 4844 545 209 NA NA 1928 1151 265 NA
1709762400.0 12650.403 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1709762400.0 12650.404 NA 649 136 NA NA NA 1374 821 NA NA NA 4941 181 NA NA NA 1905 272 NA NA
1709762400.0 12661.402 NA 653 241 0 NA NA 1347 943 0 NA NA 4712 473 202 NA NA 1890 467 443 NA
1709762400.0 141.008506 NA 445 210 0 NA NA 1274 904 0 NA NA 2464 753 139 NA NA 1116 551 183 NA
1709762400.0 141.008507 NA 432 217 0 NA NA 1289 917 0 NA NA 2427 1062 168 NA NA 1194 1058 262 NA
1709762400.0 141.008508 NA 438 167 NA NA NA 1270 845 NA NA NA 2429 271 NA NA NA 1106 379 NA NA
1709762400.0 141.008512 NA 448 181 0 NA NA 1263 750 0 NA NA 2401 469 148 NA NA 1038 485 191 NA
1709762400.0 141.008513 NA 434 181 0 NA NA 1291 755 0 NA NA 2478 575 160 NA NA 1194 928 240 NA
1709762400.0 141.008514 NA 425 155 NA NA NA 1291 719 NA NA NA 2467 264 NA NA NA 1278 377 NA NA
1709762400.0 141.008522 NA 428 187 0 NA NA 1266 730 0 NA NA 2487 515 141 NA NA 1154 935 179 NA
1709762400.0 141.008523 NA 428 183 0 NA NA 1267 743 0 NA NA 2457 587 150 NA NA 1133 834 191 NA
1709762400.0 141.008524 NA 435 150 NA NA NA 1273 686 NA NA NA 2428 263 NA NA NA 1115 363 NA NA
1709762400.0 141.008583 NA 242 0 NA NA NA 955 0 NA NA NA 1176 215 NA NA NA 869 324 NA NA
1709762400.0 160.03502 137 214 109 457 186 217 309 157 1316 264 929 317 283 987 342 1166 504 893 1686 436
1709762400.0 24861.502 NA 587 299 0 NA NA 1254 1112 0 NA NA 1483 819 170 NA NA 2036 1316 260 NA
