Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1710025200.0 1.0 107 109 233 NA NA NA NA NA 185 359 306 NA NA NA NA NA 1420 427 855 NA NA NA NA NA 900 698 1418 NA NA NA NA NA
1710025200.0 10.0 NA 148 508 0 NA NA NA NA NA 371 586 0 NA NA NA NA NA 2122 2819 450 NA NA NA NA NA 1028 1911 512 NA NA NA NA
1710025200.0 1000.0 NA 436 189 0 66 NA NA NA NA 522 255 0 89 NA NA NA NA 2406 1207 553 238 NA NA NA NA 1890 1374 780 639 NA NA NA
1710025200.0 10001.0 NA 227 700 109 0 NA NA NA NA 482 819 135 0 NA NA NA NA 1255 1988 351 1631 NA NA NA NA 2338 3039 790 1918 NA NA NA
1710025200.0 10002.0 NA 254 690 108 0 NA NA NA NA 480 796 135 0 NA NA NA NA 1252 1992 346 1647 NA NA NA NA 2137 2834 840 2127 NA NA NA
1710025200.0 10003.0 NA 256 708 108 0 NA NA NA NA 481 825 134 0 NA NA NA NA 1265 2026 356 1691 NA NA NA NA 2320 3500 910 1988 NA NA NA
1710025200.0 10004.0 NA 247 699 108 0 NA NA NA NA 489 824 135 0 NA NA NA NA 1213 1981 349 1642 NA NA NA NA 1536 2898 608 1880 NA NA NA
1710025200.0 10005.0 NA 249 700 108 0 NA NA NA NA 480 821 134 0 NA NA NA NA 1201 1966 423 1626 NA NA NA NA 1472 2601 443 1853 NA NA NA
1710025200.0 10006.0 NA 250 692 108 0 NA NA NA NA 488 821 134 0 NA NA NA NA 1247 1967 342 1643 NA NA NA NA 2252 3309 541 2258 NA NA NA
1710025200.0 10007.0 NA 230 703 119 0 NA NA NA NA 481 823 145 0 NA NA NA NA 1207 1998 346 1624 NA NA NA NA 1552 2690 429 1757 NA NA NA
1710025200.0 10008.0 NA 257 684 118 0 NA NA NA NA 481 826 145 0 NA NA NA NA 1255 2060 357 1629 NA NA NA NA 1499 2989 607 2532 NA NA NA
1710025200.0 10009.0 NA 256 708 119 0 NA NA NA NA 480 799 144 0 NA NA NA NA 1265 2049 362 1644 NA NA NA NA 2226 3902 889 2015 NA NA NA
1710025200.0 1001.0 NA 394 203 0 0 0 0 0 NA 448 230 0 0 0 0 0 NA 2055 416 61 77 201 103 194 NA 1768 807 248 203 309 267 215
1710025200.0 1002.0 NA 457 89 NA NA NA NA NA NA 518 122 NA NA NA NA NA NA 2614 386 NA NA NA NA NA NA 2974 322 NA NA NA NA NA
1710025200.0 10023.0 NA 231 696 108 0 NA NA NA NA 481 816 134 0 NA NA NA NA 1183 1978 338 1630 NA NA NA NA 1659 2582 602 1748 NA NA NA
1710025200.0 10024.0 NA 249 724 101 0 NA NA NA NA 474 841 146 0 NA NA NA NA 1452 2242 377 1683 NA NA NA NA 2479 4642 692 2068 NA NA NA
1710025200.0 10024.1 NA 259 294 0 NA NA NA NA NA 478 367 0 NA NA NA NA NA 1416 754 270 NA NA NA NA NA 1974 1404 296 NA NA NA NA
1710025200.0 10024.2 NA 275 706 0 NA NA NA NA NA 481 839 0 NA NA NA NA NA 1423 2259 1644 NA NA NA NA NA 1641 3316 1948 NA NA NA NA
1710025200.0 10024.3 NA 274 270 0 NA NA NA NA NA 481 344 0 NA NA NA NA NA 1426 730 249 NA NA NA NA NA 1917 1036 348 NA NA NA NA
1710025200.0 10024.4 NA 255 697 0 NA NA NA NA NA 485 852 0 NA NA NA NA NA 1395 2252 1683 NA NA NA NA NA 1581 2743 2121 NA NA NA NA
1710025200.0 10024.5 NA 274 297 0 NA NA NA NA NA 489 353 0 NA NA NA NA NA 1440 764 272 NA NA NA NA NA 1768 1135 345 NA NA NA NA
1710025200.0 10024.6 NA 254 714 0 NA NA NA NA NA 481 830 0 NA NA NA NA NA 1394 2186 1641 NA NA NA NA NA 1586 3014 2013 NA NA NA NA
1710025200.0 10025.0 NA 264 707 109 0 NA NA NA NA 481 825 134 0 NA NA NA NA 1329 2143 354 1644 NA NA NA NA 2112 4070 740 1862 NA NA NA
1710025200.0 10026.0 NA 255 714 112 0 NA NA NA NA 474 841 145 0 NA NA NA NA 1448 2383 375 1662 NA NA NA NA 2442 3180 1131 1915 NA NA NA
1710025200.0 1003.0 NA 351 0 NA NA NA NA NA NA 414 0 NA NA NA NA NA NA 2657 398 NA NA NA NA NA NA 1718 452 NA NA NA NA NA
1710025200.0 1004.0 NA 340 184 0 0 0 0 NA NA 398 213 0 0 0 0 NA NA 815 269 60 69 193 196 NA NA 2047 854 315 102 219 259 NA
1710025200.0 10042.0 NA 240 707 120 0 NA NA NA NA 481 797 145 0 NA NA NA NA 1310 2138 375 1662 NA NA NA NA 1647 3039 814 1832 NA NA NA
1710025200.0 10059.0 NA 265 727 119 0 NA NA NA NA 481 852 146 0 NA NA NA NA 1483 2693 375 1676 NA NA NA NA 1808 4561 578 2140 NA NA NA
1710025200.0 10071.0 NA 238 719 101 0 NA NA NA NA 482 808 134 0 NA NA NA NA 1337 2172 350 1680 NA NA NA NA 2340 4032 800 2139 NA NA NA
1710025200.0 101.0 110 NA NA NA NA NA NA NA 149 NA NA NA NA NA NA NA 822 NA NA NA NA NA NA NA 1052 NA NA NA NA NA NA NA
1710025200.0 1010.0 NA 44 93 0 NA NA NA NA NA 69 120 0 NA NA NA NA NA 95 170 75 NA NA NA NA NA 1015 221 138 NA NA NA NA
1710025200.0 102.0 110 NA NA NA NA NA NA NA 149 NA NA NA NA NA NA NA 647 NA NA NA NA NA NA NA 702 NA NA NA NA NA NA NA
1710025200.0 1020.0 NA 61 NA NA NA NA NA NA NA 105 NA NA NA NA NA NA NA 196 NA NA NA NA NA NA NA 292 NA NA NA NA NA NA
1710025200.0 10224.0 NA 427 949 0 NA NA NA NA NA 600 1123 0 NA NA NA NA NA 3551 4464 1724 NA NA NA NA NA 2981 4148 2039 NA NA NA NA
1710025200.0 10225.0 NA 411 989 0 NA NA NA NA NA 583 1144 0 NA NA NA NA NA 3548 4065 1697 NA NA NA NA NA 3055 5356 2016 NA NA NA NA
1710025200.0 103.0 47 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 696 186 1170 NA NA NA NA NA 788 307 1845 NA NA NA NA NA
1710025200.0 1030.0 NA 207 61 0 NA NA NA NA NA 315 84 0 NA NA NA NA NA 7739 210 50 NA NA NA NA NA 2807 269 100 NA NA NA NA
1710025200.0 10424.0 NA 267 717 0 NA NA NA NA NA 481 836 0 NA NA NA NA NA 1395 2224 1667 NA NA NA NA NA 2125 2773 1791 NA NA NA NA
1710025200.0 105.0 124 109 45 NA NA NA NA NA 185 367 65 NA NA NA NA NA 1532 398 93 NA NA NA NA NA 852 317 166 NA NA NA NA NA
1710025200.0 106.0 68 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 659 190 1199 NA NA NA NA NA 719 377 2211 NA NA NA NA NA
1710025200.0 107.0 126 117 475 NA NA NA NA NA 187 367 538 NA NA NA NA NA 3231 440 1441 NA NA NA NA NA 1229 385 1944 NA NA NA NA NA
1710025200.0 108.0 127 118 483 NA NA NA NA NA 188 368 554 NA NA NA NA NA 3786 458 1502 NA NA NA NA NA 1424 419 1684 NA NA NA NA NA
1710025200.0 10823.0 92 251 687 108 0 NA NA NA 124 477 816 134 0 NA NA NA 1657 1278 2057 347 1640 NA NA NA 1032 1526 2917 503 1965 NA NA NA
1710025200.0 10824.0 101 274 730 121 0 NA NA NA 138 477 812 147 0 NA NA NA 3937 1424 2307 368 1669 NA NA NA 1659 1466 2821 904 2066 NA NA NA
1710025200.0 10825.0 96 262 717 110 0 NA NA NA 128 486 811 135 0 NA NA NA 3116 1333 2117 342 1659 NA NA NA 1437 1415 2662 508 1925 NA NA NA
1710025200.0 10826.0 103 264 729 120 0 NA NA NA 136 478 849 144 0 NA NA NA 6305 1500 2561 364 1655 NA NA NA 2610 1503 3190 536 2029 NA NA NA
1710025200.0 10842.0 83 249 697 119 0 NA NA NA 110 477 829 145 0 NA NA NA 1199 1147 1983 362 1653 NA NA NA 1342 1723 3147 620 2017 NA NA NA
1710025200.0 109.0 131 120 482 NA NA NA NA NA 190 367 545 NA NA NA NA NA 4069 464 1482 NA NA NA NA NA 1593 520 1464 NA NA NA NA NA
1710025200.0 11.0 NA 131 511 0 82 NA NA NA NA 365 600 0 104 NA NA NA NA 1620 1432 514 190 NA NA NA NA 758 1367 675 404 NA NA NA
1710025200.0 110.0 71 113 465 NA NA NA NA NA 125 367 554 NA NA NA NA NA 532 384 1358 NA NA NA NA NA 816 474 2229 NA NA NA NA NA
