Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1709935200.0 1.0 158 176 287 NA NA NA NA NA NA 277 246 424 NA NA NA NA NA NA 1158 309 904 NA NA NA NA NA NA 899 355 1120 NA NA NA NA NA NA
1709935200.0 10.0 NA 213 389 0 NA NA NA NA NA NA 307 552 0 NA NA NA NA NA NA 1265 2870 376 NA NA NA NA NA NA 607 2319 450 NA NA NA NA NA
1709935200.0 1000.0 NA 378 254 0 115 NA NA NA NA NA 519 335 0 175 NA NA NA NA NA 2380 800 304 267 NA NA NA NA NA 2124 1147 380 336 NA NA NA NA
1709935200.0 10001.0 NA 291 469 0 155 176 NA NA NA NA 385 659 0 218 256 NA NA NA NA 1543 1501 422 322 528 NA NA NA NA 720 1877 649 387 680 NA NA NA
1709935200.0 10002.0 NA 295 477 0 155 166 NA NA NA NA 400 652 0 219 254 NA NA NA NA 1570 1643 421 352 542 NA NA NA NA 817 2371 565 608 926 NA NA NA
1709935200.0 10003.0 NA 299 474 0 155 178 NA NA NA NA 411 680 0 222 257 NA NA NA NA 1531 1665 398 327 548 NA NA NA NA 610 2197 453 387 741 NA NA NA
1709935200.0 10004.0 NA 296 473 0 154 175 NA NA NA NA 392 679 0 221 256 NA NA NA NA 1576 1599 423 358 506 NA NA NA NA 923 2138 592 648 608 NA NA NA
1709935200.0 10005.0 NA 298 477 0 155 175 NA NA NA NA 404 659 0 221 265 NA NA NA NA 1544 1553 423 360 551 NA NA NA NA 708 1653 583 697 757 NA NA NA
1709935200.0 10006.0 NA 293 468 0 154 171 NA NA NA NA 402 664 0 220 263 NA NA NA NA 1505 1566 398 323 517 NA NA NA NA 624 2039 459 387 720 NA NA NA
1709935200.0 10007.0 NA 298 468 0 187 168 NA NA NA NA 402 686 0 300 256 NA NA NA NA 1464 1516 398 338 528 NA NA NA NA 616 1627 485 414 722 NA NA NA
1709935200.0 10008.0 NA 298 472 0 185 176 NA NA NA NA 394 678 0 291 257 NA NA NA NA 1485 1609 419 332 536 NA NA NA NA 579 2061 585 399 719 NA NA NA
1709935200.0 10009.0 NA 298 461 0 182 175 NA NA NA NA 391 660 0 293 259 NA NA NA NA 1467 1632 393 348 550 NA NA NA NA 636 2029 449 779 718 NA NA NA
1709935200.0 1001.0 NA 326 186 0 0 0 0 0 0 NA 471 280 0 0 0 0 0 0 NA 2043 414 92 71 99 218 127 209 NA 2140 952 154 117 153 386 379 263
1709935200.0 1001.2 NA 545 236 0 0 0 0 NA NA NA 766 361 0 0 0 0 NA NA NA 9327 749 111 129 133 139 NA NA NA 3823 641 167 249 222 176 NA NA
1709935200.0 1001.3 NA 526 233 0 NA NA NA NA NA NA 750 353 0 NA NA NA NA NA NA 7719 787 248 NA NA NA NA NA NA 2967 774 319 NA NA NA NA NA
1709935200.0 1001.4 NA 531 183 0 0 0 NA NA NA NA 762 285 0 0 0 NA NA NA NA 7385 349 139 127 126 NA NA NA NA 2829 561 247 198 169 NA NA NA
1709935200.0 1002.0 NA 372 139 NA NA NA NA NA NA NA 506 181 NA NA NA NA NA NA NA 2396 203 NA NA NA NA NA NA NA 2200 299 NA NA NA NA NA NA
1709935200.0 1002.3 NA 515 228 0 NA NA NA NA NA NA 709 342 0 NA NA NA NA NA NA 5561 626 249 NA NA NA NA NA NA 2332 618 338 NA NA NA NA NA
1709935200.0 1002.4 NA 526 0 NA NA NA NA NA NA NA 751 0 NA NA NA NA NA NA NA 8932 400 NA NA NA NA NA NA NA 3249 555 NA NA NA NA NA NA
1709935200.0 10023.0 NA 297 464 0 154 170 NA NA NA NA 397 647 0 217 254 NA NA NA NA 1433 1441 394 333 526 NA NA NA NA 581 1404 441 397 944 NA NA NA
