Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1709420400.0 132.0 70 173 196 NA NA 88 205 223 NA NA 2108 391 483 NA NA 2141 423 507 NA NA
1709420400.0 133.0 60 175 197 NA NA 91 207 226 NA NA 3575 461 614 NA NA 3625 496 641 NA NA
1709420400.0 1332.0 77 177 196 0 NA 97 206 229 0 NA 2021 384 435 621 NA 4058 642 741 731 NA
1709420400.0 1334.0 77 176 200 0 NA 96 205 229 0 NA 2372 387 448 615 NA 4113 470 793 909 NA
1709420400.0 134.0 NA 188 41 0 NA NA 220 58 0 NA NA 1876 33 32 NA NA 3145 51 46 NA
1709420400.0 1340.0 70 0 0 0 NA 86 0 0 0 NA 415 254 229 573 NA 443 1660 265 588 NA
1709420400.0 1343.0 68 177 203 0 NA 98 208 230 0 NA 2511 420 549 626 NA 2572 648 602 642 NA
1709420400.0 1344.0 78 176 201 0 NA 101 206 228 0 NA 5905 424 469 640 NA 7918 1343 699 655 NA
1709420400.0 1345.0 76 176 202 0 NA 100 208 230 0 NA 3050 413 505 617 NA 3111 608 733 635 NA
1709420400.0 1348.0 76 176 194 0 NA 95 205 228 0 NA 1153 368 432 614 NA 3820 1013 999 676 NA
1709420400.0 135.1 0 NA NA NA NA 0 NA NA NA NA 268 NA NA NA NA 313 NA NA NA NA
1709420400.0 135.2 0 NA NA NA NA 0 NA NA NA NA 267 NA NA NA NA 320 NA NA NA NA
1709420400.0 135.3 0 NA NA NA NA 0 NA NA NA NA 268 NA NA NA NA 324 NA NA NA NA
1709420400.0 135.4 0 NA NA NA NA 0 NA NA NA NA 278 NA NA NA NA 339 NA NA NA NA
1709420400.0 135.5 0 NA NA NA NA 0 NA NA NA NA 270 NA NA NA NA 313 NA NA NA NA
1709420400.0 135.6 0 NA NA NA NA 0 NA NA NA NA 269 NA NA NA NA 311 NA NA NA NA
1709420400.0 135.7 0 NA NA NA NA 0 NA NA NA NA 273 NA NA NA NA 320 NA NA NA NA
1709420400.0 135.8 148 NA NA NA NA 173 NA NA NA NA 277 NA NA NA NA 310 NA NA NA NA
1709420400.0 1351.0 72 0 0 0 NA 88 0 0 0 NA 397 267 221 569 NA 435 781 355 643 NA
1709420400.0 1352.0 77 178 197 0 NA 97 206 230 0 NA 1806 379 441 631 NA 3946 537 704 793 NA
1709420400.0 1353.0 79 175 193 0 NA 109 207 229 0 NA 7768 411 495 643 NA 9624 1624 1161 662 NA
1709420400.0 1354.0 78 177 202 0 NA 102 208 229 0 NA 4216 407 488 639 NA 6325 1107 1300 657 NA
1709420400.0 1355.0 79 178 204 0 NA 99 210 232 0 NA 3983 453 562 641 NA 6470 3411 677 656 NA
1709420400.0 140.51 NA 65 178 0 NA NA 86 202 0 NA NA 2847 1971 468 NA NA 3110 2993 487 NA
1709420400.0 140.52 NA 172 160 0 NA NA 206 191 0 NA NA 2302 1026 460 NA NA 7269 5814 661 NA
1709420400.0 144.6 NA 184 NA NA NA NA 206 NA NA NA NA 1299 NA NA NA NA 1876 NA NA NA
1709420400.0 2.0 71 163 132 NA NA 91 185 170 NA NA 2739 388 426 NA NA 3037 1572 641 NA NA
1709420400.0 204.0 69 148 NA NA NA 90 187 NA NA NA 2450 250 NA NA NA 2480 756 NA NA NA
1709420400.0 25203.0 77 149 NA NA NA 97 194 NA NA NA 2019 236 NA NA NA 2066 1146 NA NA NA
1709420400.0 25204.0 76 143 NA NA NA 96 194 NA NA NA 2387 237 NA NA NA 2433 1267 NA NA NA
1709420400.0 25400.0 0 NA NA NA NA 0 NA NA NA NA 280 NA NA NA NA 592 NA NA NA NA
1709420400.0 25401.0 0 NA NA NA NA 0 NA NA NA NA 273 NA NA NA NA 772 NA NA NA NA
1709420400.0 280.0 83 173 195 0 NA 160 205 223 0 NA 2727 389 470 621 NA 2765 419 513 644 NA
1709420400.0 3.0 73 166 141 NA NA 95 188 170 NA NA 8402 518 591 NA NA 8749 672 1364 NA NA
1709420400.0 34.0 70 173 186 0 NA 90 205 221 0 NA 2332 404 470 622 NA 2646 1978 756 639 NA
1709420400.0 4.17 NA 121 191 0 105 NA 146 219 0 133 NA 373 2012 381 682 NA 2161 3138 951 2092
1709420400.0 4.23 NA 189 0 NA NA NA 216 0 NA NA NA 1585 360 NA NA NA 3245 500 NA NA
1709420400.0 4.24 NA 180 0 NA NA NA 208 0 NA NA NA 1711 336 NA NA NA 2870 734 NA NA
1709420400.0 4.25 NA 184 0 NA NA NA 205 0 NA NA NA 1618 335 NA NA NA 2395 396 NA NA
1709420400.0 4.26 NA 178 0 NA NA NA 206 0 NA NA NA 1984 339 NA NA NA 4751 465 NA NA
1709420400.0 4.27 NA 179 0 NA NA NA 207 0 NA NA NA 2062 290 NA NA NA 3022 653 NA NA
1709420400.0 4.28 NA 191 0 NA NA NA 222 0 NA NA NA 1086 464 NA NA NA 1453 526 NA NA
1709420400.0 4.34 NA 191 0 NA NA NA 225 0 NA NA NA 2079 516 NA NA NA 6638 900 NA NA
1709420400.0 4.35 NA 185 0 NA NA NA 210 0 NA NA NA 2788 318 NA NA NA 8346 579 NA NA
1709420400.0 4.36 NA 183 0 NA NA NA 206 0 NA NA NA 2104 308 NA NA NA 5158 676 NA NA
1709420400.0 4.41 NA 124 207 0 NA NA 149 238 0 NA NA 898 4369 393 NA NA 2018 5200 418 NA
1709420400.0 4.42 NA 124 199 0 NA NA 151 238 0 NA NA 1018 5403 440 NA NA 2629 6555 1209 NA
1709420400.0 4.44 NA 122 203 0 NA NA 149 239 0 NA NA 809 3820 389 NA NA 1115 5676 461 NA
1709420400.0 4.45 NA 127 201 0 NA NA 151 238 0 NA NA 1088 5549 436 NA NA 2702 6883 1023 NA
1709420400.0 4.51 NA 123 200 0 NA NA 149 239 0 NA NA 687 4990 426 NA NA 2292 7053 566 NA
1709420400.0 4.58 NA 189 0 NA NA NA 233 0 NA NA NA 3250 328 NA NA NA 6844 1558 NA NA
1709420400.0 4.6 NA 184 0 NA NA NA 206 0 NA NA NA 1286 188 NA NA NA 3533 217 NA NA
1709420400.0 4.61 NA 125 204 0 NA NA 150 243 0 NA NA 850 5736 439 NA NA 5080 10703 515 NA
1709420400.0 4.62 NA 124 201 0 NA NA 151 238 0 NA NA 1105 5682 427 NA NA 4019 10081 445 NA
1709420400.0 4.65 NA 125 212 0 NA NA 154 256 0 NA NA 1948 7584 359 NA NA 5930 22278 438 NA
1709420400.0 4.68 NA 191 0 NA NA NA 232 0 NA NA NA 4593 297 NA NA NA 5678 314 NA NA
1709420400.0 4.71 NA 122 201 0 84 NA 147 238 0 112 NA 512 4285 457 361 NA 2285 5638 774 906
1709420400.0 4.72 NA 124 198 0 84 NA 148 238 0 108 NA 1024 5202 422 415 NA 2574 6422 1305 618
1709420400.0 4.74 NA 125 199 0 84 NA 151 238 0 108 NA 1005 5180 415 422 NA 2478 6271 1189 578
1709420400.0 4.76 NA 190 0 NA NA NA 230 0 NA NA NA 5461 298 NA NA NA 7386 354 NA NA
1709420400.0 4.78 NA 189 0 NA NA NA 233 0 NA NA NA 3770 312 NA NA NA 7344 1237 NA NA
1709420400.0 400.0 265 0 NA NA NA 302 0 NA NA NA 1134 96 NA NA NA 1194 114 NA NA NA
1709420400.0 4006.0 63 147 NA NA NA 81 187 NA NA NA 711 252 NA NA NA 730 305 NA NA NA
1709420400.0 4007.0 66 148 NA NA NA 85 187 NA NA NA 425 252 NA NA NA 447 297 NA NA NA
1709420400.0 4008.0 67 148 NA NA NA 86 187 NA NA NA 502 250 NA NA NA 518 316 NA NA NA
1709420400.0 401.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1709420400.0 5.1 238 0 NA NA NA 276 0 NA NA NA 678 81 NA NA NA 816 93 NA NA NA
1709420400.0 5.2 222 0 NA NA NA 259 0 NA NA NA 502 67 NA NA NA 1260 82 NA NA NA
1709420400.0 5.3 221 0 NA NA NA 259 0 NA NA NA 521 67 NA NA NA 588 80 NA NA NA
1709420400.0 5.4 233 0 NA NA NA 272 0 NA NA NA 583 75 NA NA NA 643 86 NA NA NA
1709420400.0 5.5 233 0 NA NA NA 272 0 NA NA NA 561 74 NA NA NA 617 86 NA NA NA
1709420400.0 5.6 238 0 NA NA NA 275 0 NA NA NA 655 79 NA NA NA 745 93 NA NA NA
1709420400.0 5.7 232 0 NA NA NA 271 0 NA NA NA 552 73 NA NA NA 595 90 NA NA NA
1709420400.0 50000.0 NA 125 209 NA NA NA 150 243 NA NA NA 862 5360 NA NA NA 5041 20451 NA NA
1709420400.0 501.0 37 0 NA NA NA 49 0 NA NA NA 12 10 NA NA NA 23 20 NA NA NA
1709420400.0 502.0 37 0 NA NA NA 49 0 NA NA NA 17 10 NA NA NA 29 20 NA NA NA
1709420400.0 50203.0 77 154 NA NA NA 97 194 NA NA NA 2036 239 NA NA NA 2087 897 NA NA NA
1709420400.0 50204.0 76 144 NA NA NA 96 194 NA NA NA 2311 238 NA NA NA 2363 1801 NA NA NA
1709420400.0 503.0 38 0 NA NA NA 51 0 NA NA NA 60 10 NA NA NA 70 21 NA NA NA
1709420400.0 504.0 39 0 NA NA NA 52 0 NA NA NA 35 10 NA NA NA 48 22 NA NA NA
1709420400.0 505.0 38 0 NA NA NA 52 0 NA NA NA 37 10 NA NA NA 51 21 NA NA NA
1709420400.0 506.0 38 0 NA NA NA 51 0 NA NA NA 33 10 NA NA NA 45 20 NA NA NA
1709420400.0 507.0 38 0 NA NA NA 51 0 NA NA NA 60 10 NA NA NA 71 22 NA NA NA
1709420400.0 508.0 38 0 NA NA NA 51 0 NA NA NA 30 10 NA NA NA 40 20 NA NA NA
1709420400.0 509.0 37 0 NA NA NA 51 0 NA NA NA 26 10 NA NA NA 38 19 NA NA NA
1709420400.0 510.0 38 0 NA NA NA 51 0 NA NA NA 106 10 NA NA NA 117 20 NA NA NA
1709420400.0 511.0 44 0 NA NA NA 55 0 NA NA NA 246 10 NA NA NA 264 22 NA NA NA
1709420400.0 512.0 0 NA NA NA NA 0 NA NA NA NA 8 NA NA NA NA 79 NA NA NA NA
1709420400.0 513.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1709420400.0 514.0 38 0 NA NA NA 51 0 NA NA NA 34 10 NA NA NA 47 21 NA NA NA
1709420400.0 515.0 0 NA NA NA NA 0 NA NA NA NA 8 NA NA NA NA 98 NA NA NA NA
1709420400.0 516.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1709420400.0 517.0 38 0 NA NA NA 52 0 NA NA NA 39 10 NA NA NA 50 26 NA NA NA
1709420400.0 518.0 0 NA NA NA NA 0 NA NA NA NA 8 NA NA NA NA 104 NA NA NA NA
1709420400.0 519.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1709420400.0 520.0 38 0 NA NA NA 51 0 NA NA NA 36 10 NA NA NA 49 23 NA NA NA
1709420400.0 522.0 0 NA NA NA NA 0 NA NA NA NA 8 NA NA NA NA 106 NA NA NA NA
1709420400.0 523.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1709420400.0 524.0 38 0 NA NA NA 52 0 NA NA NA 37 10 NA NA NA 50 23 NA NA NA
1709420400.0 525.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1709420400.0 526.0 0 NA NA NA NA 0 NA NA NA NA 8 NA NA NA NA 94 NA NA NA NA
1709420400.0 527.0 39 0 NA NA NA 52 0 NA NA NA 37 10 NA NA NA 49 22 NA NA NA
1709420400.0 528.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1709420400.0 529.0 0 NA NA NA NA 0 NA NA NA NA 8 NA NA NA NA 76 NA NA NA NA
1709420400.0 530.0 38 0 NA NA NA 52 0 NA NA NA 39 10 NA NA NA 51 20 NA NA NA
1709420400.0 531.0 64 0 NA NA NA 162 0 NA NA NA 33 10 NA NA NA 47 21 NA NA NA
1709420400.0 541.0 47 0 NA NA NA 62 0 NA NA NA 49 10 NA NA NA 62 21 NA NA NA
1709420400.0 542.0 47 0 NA NA NA 62 0 NA NA NA 48 10 NA NA NA 60 23 NA NA NA
1709420400.0 544.0 47 0 NA NA NA 62 0 NA NA NA 48 10 NA NA NA 61 21 NA NA NA
1709420400.0 545.0 47 0 NA NA NA 62 0 NA NA NA 47 10 NA NA NA 58 20 NA NA NA
1709420400.0 7.0 60 0 0 0 0 74 0 0 0 0 335 262 151 64 288 348 290 173 80 309
