Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1709935200.0 1.0 156 169 285 NA NA NA NA NA NA 270 243 417 NA NA NA NA NA NA 1282 340 947 NA NA NA NA NA NA 1021 961 1630 NA NA NA NA NA NA
1709935200.0 10.0 NA 212 389 0 NA NA NA NA NA NA 301 533 0 NA NA NA NA NA NA 1250 2710 378 NA NA NA NA NA NA 535 2072 419 NA NA NA NA NA
1709935200.0 1000.0 NA 370 247 0 112 NA NA NA NA NA 509 336 0 172 NA NA NA NA NA 2296 767 308 244 NA NA NA NA NA 1814 904 411 267 NA NA NA NA
1709935200.0 10001.0 NA 292 461 0 152 172 NA NA NA NA 377 656 0 216 262 NA NA NA NA 1581 1505 388 336 530 NA NA NA NA 611 1815 435 416 667 NA NA NA
1709935200.0 10002.0 NA 292 461 0 152 173 NA NA NA NA 383 652 0 215 259 NA NA NA NA 1612 1505 415 336 544 NA NA NA NA 663 1656 465 432 690 NA NA NA
1709935200.0 10003.0 NA 291 468 0 152 175 NA NA NA NA 392 656 0 220 251 NA NA NA NA 1654 1569 428 338 529 NA NA NA NA 718 1783 608 414 582 NA NA NA
1709935200.0 10004.0 NA 293 455 0 152 172 NA NA NA NA 383 661 0 220 254 NA NA NA NA 1591 1463 391 334 520 NA NA NA NA 634 1604 436 413 618 NA NA NA
1709935200.0 10005.0 NA 294 455 0 152 173 NA NA NA NA 380 632 0 218 255 NA NA NA NA 1528 1535 403 339 538 NA NA NA NA 625 1641 456 452 659 NA NA NA
1709935200.0 10006.0 NA 293 460 0 151 167 NA NA NA NA 384 661 0 221 243 NA NA NA NA 1619 1486 419 323 494 NA NA NA NA 655 1794 562 382 579 NA NA NA
1709935200.0 10007.0 NA 296 466 0 182 171 NA NA NA NA 389 669 0 295 257 NA NA NA NA 1552 1566 419 347 508 NA NA NA NA 614 1883 554 447 590 NA NA NA
1709935200.0 10008.0 NA 294 459 0 182 172 NA NA NA NA 404 645 0 295 254 NA NA NA NA 1607 1557 414 350 520 NA NA NA NA 662 1719 478 470 603 NA NA NA
1709935200.0 10009.0 NA 296 459 0 181 171 NA NA NA NA 397 659 0 292 251 NA NA NA NA 1532 1582 416 354 533 NA NA NA NA 612 1755 487 491 641 NA NA NA
1709935200.0 1001.0 NA 324 189 0 0 0 0 0 0 NA 456 273 0 0 0 0 0 0 NA 1956 408 92 76 99 225 119 217 NA 2062 629 360 363 306 562 157 406
1709935200.0 1001.2 NA 521 232 0 0 0 0 NA NA NA 740 358 0 0 0 0 NA NA NA 9441 771 104 127 125 135 NA NA NA 3878 593 152 265 168 167 NA NA
1709935200.0 1001.3 NA 512 231 0 NA NA NA NA NA NA 743 350 0 NA NA NA NA NA NA 7640 787 248 NA NA NA NA NA NA 3125 859 307 NA NA NA NA NA
1709935200.0 1001.4 NA 525 181 0 0 0 NA NA NA NA 742 280 0 0 0 NA NA NA NA 7615 373 125 129 121 NA NA NA NA 2740 493 173 184 166 NA NA NA
1709935200.0 1002.0 NA 351 123 NA NA NA NA NA NA NA 500 180 NA NA NA NA NA NA NA 2499 214 NA NA NA NA NA NA NA 5036 276 NA NA NA NA NA NA
1709935200.0 1002.3 NA 508 227 0 NA NA NA NA NA NA 730 342 0 NA NA NA NA NA NA 5623 611 248 NA NA NA NA NA NA 2286 543 311 NA NA NA NA NA
1709935200.0 1002.4 NA 521 0 NA NA NA NA NA NA NA 722 0 NA NA NA NA NA NA NA 8743 389 NA NA NA NA NA NA NA 3128 486 NA NA NA NA NA NA
1709935200.0 10023.0 NA 295 463 0 152 168 NA NA NA NA 387 658 0 215 247 NA NA NA NA 1605 1541 397 342 522 NA NA NA NA 653 1764 429 439 711 NA NA NA
1709935200.0 10024.0 NA 304 473 0 183 175 NA NA NA NA 397 678 0 297 258 NA NA NA NA 1564 1773 458 358 546 NA NA NA NA 601 1849 609 464 624 NA NA NA
1709935200.0 10024.1 NA 302 302 0 NA NA NA NA NA NA 399 415 0 NA NA NA NA NA NA 1623 667 390 NA NA NA NA NA NA 662 826 476 NA NA NA NA NA
1709935200.0 10024.2 NA 306 480 0 NA NA NA NA NA NA 393 671 0 NA NA NA NA NA NA 1577 1679 407 NA NA NA NA NA NA 631 1794 442 NA NA NA NA NA
1709935200.0 10024.3 NA 305 281 0 NA NA NA NA NA NA 403 404 0 NA NA NA NA NA NA 1619 663 334 NA NA NA NA NA NA 712 1112 415 NA NA NA NA NA
1709935200.0 10024.4 NA 307 476 0 NA NA NA NA NA NA 401 650 0 NA NA NA NA NA NA 1562 1657 400 NA NA NA NA NA NA 616 1856 454 NA NA NA NA NA
1709935200.0 10025.0 NA 296 472 0 153 174 NA NA NA NA 392 681 0 214 259 NA NA NA NA 1593 1555 423 341 534 NA NA NA NA 621 1793 509 430 614 NA NA NA
1709935200.0 10026.0 NA 308 471 0 157 176 NA NA NA NA 397 659 0 226 263 NA NA NA NA 1680 1999 461 350 563 NA NA NA NA 826 2156 687 470 707 NA NA NA
1709935200.0 1003.0 NA 388 0 NA NA NA NA NA NA NA 660 0 NA NA NA NA NA NA NA 2489 261 NA NA NA NA NA NA NA 1955 300 NA NA NA NA NA NA
1709935200.0 10042.0 NA 299 464 0 185 171 NA NA NA NA 395 675 0 297 255 NA NA NA NA 1627 1623 444 347 536 NA NA NA NA 688 1784 791 431 635 NA NA NA
1709935200.0 1005.0 NA 205 158 0 0 NA NA NA NA NA 356 256 0 0 NA NA NA NA NA 511 226 98 127 NA NA NA NA NA 716 517 318 455 NA NA NA NA
