Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1709546400.0 1.0 162 178 288 NA NA NA NA NA NA 278 248 419 NA NA NA NA NA NA 1340 326 969 NA NA NA NA NA NA 1022 422 1606 NA NA NA NA NA NA
1709546400.0 10.0 NA 215 391 0 NA NA NA NA NA NA 305 541 0 NA NA NA NA NA NA 1368 2744 397 NA NA NA NA NA NA 767 1878 485 NA NA NA NA NA
1709546400.0 1000.0 NA 375 235 0 115 NA NA NA NA NA 513 330 0 179 NA NA NA NA NA 2253 755 297 254 NA NA NA NA NA 1601 961 349 304 NA NA NA NA
1709546400.0 10001.0 NA 296 473 0 155 176 NA NA NA NA 398 671 0 228 259 NA NA NA NA 1570 1449 397 334 526 NA NA NA NA 637 1445 480 498 669 NA NA NA
1709546400.0 10002.0 NA 295 429 0 156 177 NA NA NA NA 382 679 0 224 255 NA NA NA NA 1556 1506 394 340 527 NA NA NA NA 616 1548 467 529 678 NA NA NA
1709546400.0 10003.0 NA 298 469 0 156 178 NA NA NA NA 390 657 0 221 255 NA NA NA NA 1568 1573 394 342 545 NA NA NA NA 661 2227 437 536 812 NA NA NA
1709546400.0 10004.0 NA 298 462 0 155 174 NA NA NA NA 390 656 0 221 257 NA NA NA NA 1588 1489 388 338 540 NA NA NA NA 632 1572 435 497 864 NA NA NA
1709546400.0 10005.0 NA 297 474 0 154 176 NA NA NA NA 380 659 0 221 257 NA NA NA NA 1577 1486 392 337 526 NA NA NA NA 620 1474 470 532 648 NA NA NA
1709546400.0 10006.0 NA 295 439 0 154 171 NA NA NA NA 387 655 0 223 252 NA NA NA NA 1609 1428 390 336 517 NA NA NA NA 714 1533 459 530 832 NA NA NA
1709546400.0 10007.0 NA 297 449 0 186 174 NA NA NA NA 395 652 0 292 257 NA NA NA NA 1612 1598 399 349 536 NA NA NA NA 715 2376 447 550 868 NA NA NA
1709546400.0 10008.0 NA 293 474 0 186 176 NA NA NA NA 403 660 0 294 263 NA NA NA NA 1650 1573 395 333 517 NA NA NA NA 738 2291 461 417 678 NA NA NA
1709546400.0 10009.0 NA 300 461 0 184 174 NA NA NA NA 409 680 0 293 255 NA NA NA NA 1616 1577 416 347 539 NA NA NA NA 700 1814 532 528 823 NA NA NA
1709546400.0 1001.0 NA 329 191 0 0 0 0 0 0 NA 478 269 0 0 0 0 0 0 NA 2019 430 96 77 99 228 130 216 NA 2027 1191 256 296 174 463 229 278
1709546400.0 1001.2 NA 546 231 0 0 0 0 NA NA NA 802 359 0 0 0 0 NA NA NA 9910 822 117 132 128 147 NA NA NA 3895 969 333 382 174 214 NA NA
1709546400.0 1001.3 NA 514 233 0 NA NA NA NA NA NA 753 350 0 NA NA NA NA NA NA 7788 761 280 NA NA NA NA NA NA 3091 594 768 NA NA NA NA NA
1709546400.0 1001.4 NA 532 184 0 0 0 NA NA NA NA 736 290 0 0 0 NA NA NA NA 7864 390 120 137 129 NA NA NA NA 2865 810 158 307 166 NA NA NA
1709546400.0 1002.0 NA 369 143 NA NA NA NA NA NA NA 526 191 NA NA NA NA NA NA NA 2522 200 NA NA NA NA NA NA NA 2418 190 NA NA NA NA NA NA
1709546400.0 1002.3 NA 511 229 0 NA NA NA NA NA NA 746 341 0 NA NA NA NA NA NA 5852 663 245 NA NA NA NA NA NA 2768 897 384 NA NA NA NA NA
1709546400.0 1002.4 NA 529 0 NA NA NA NA NA NA NA 766 0 NA NA NA NA NA NA NA 9201 398 NA NA NA NA NA NA NA 3336 494 NA NA NA NA NA NA
1709546400.0 10023.0 NA 297 473 0 155 171 NA NA NA NA 391 638 0 218 256 NA NA NA NA 1533 1555 401 338 501 NA NA NA NA 620 2115 480 506 642 NA NA NA
1709546400.0 10024.0 NA 308 483 0 188 179 NA NA NA NA 410 683 0 297 256 NA NA NA NA 1560 1669 430 350 543 NA NA NA NA 621 1487 508 494 649 NA NA NA
1709546400.0 10024.1 NA 308 307 0 NA NA NA NA NA NA 409 436 0 NA NA NA NA NA NA 1653 691 406 NA NA NA NA NA NA 654 912 557 NA NA NA NA NA
1709546400.0 10024.2 NA 307 441 0 NA NA NA NA NA NA 399 661 0 NA NA NA NA NA NA 1615 1690 416 NA NA NA NA NA NA 757 1721 498 NA NA NA NA NA
1709546400.0 10024.3 NA 311 283 0 NA NA NA NA NA NA 405 408 0 NA NA NA NA NA NA 1641 687 342 NA NA NA NA NA NA 701 826 450 NA NA NA NA NA
1709546400.0 10024.4 NA 310 479 0 NA NA NA NA NA NA 405 661 0 NA NA NA NA NA NA 1674 1656 451 NA NA NA NA NA NA 748 1556 864 NA NA NA NA NA
1709546400.0 10025.0 NA 301 443 0 155 177 NA NA NA NA 402 673 0 221 256 NA NA NA NA 1552 1545 391 338 529 NA NA NA NA 628 1589 424 505 673 NA NA NA
1709546400.0 10026.0 NA 310 486 0 160 178 NA NA NA NA 397 676 0 225 257 NA NA NA NA 1652 1987 463 349 542 NA NA NA NA 739 2117 821 576 665 NA NA NA
1709546400.0 1003.0 NA 381 0 NA NA NA NA NA NA NA 637 0 NA NA NA NA NA NA NA 2610 266 NA NA NA NA NA NA NA 2111 327 NA NA NA NA NA NA
1709546400.0 1004.0 NA 278 156 0 0 0 0 NA NA NA 418 218 0 0 0 0 NA NA NA 866 236 74 96 218 213 NA NA NA 1339 409 194 162 337 267 NA NA
1709546400.0 10042.0 NA 301 470 0 188 175 NA NA NA NA 411 640 0 306 253 NA NA NA NA 1545 1662 427 355 536 NA NA NA NA 610 2058 521 548 871 NA NA NA
1709546400.0 1005.0 NA 209 160 0 0 NA NA NA NA NA 360 259 0 0 NA NA NA NA NA 540 249 104 112 NA NA NA NA NA 811 900 218 186 NA NA NA NA
1709546400.0 10059.0 NA 302 490 0 159 180 NA NA NA NA 405 688 0 223 253 NA NA NA NA 1693 2323 436 358 542 NA NA NA NA 916 2564 509 778 679 NA NA NA
1709546400.0 10071.0 NA 305 489 0 158 179 NA NA NA NA 389 683 0 227 256 NA NA NA NA 1549 1713 428 344 536 NA NA NA NA 587 2132 472 511 671 NA NA NA
1709546400.0 101.0 169 NA NA NA NA NA NA NA NA 307 NA NA NA NA NA NA NA NA 812 NA NA NA NA NA NA NA NA 919 NA NA NA NA NA NA NA NA
1709546400.0 1010.0 NA 85 103 0 NA NA NA NA NA NA 156 165 0 NA NA NA NA NA NA 151 207 172 NA NA NA NA NA NA 549 413 216 NA NA NA NA NA
1709546400.0 102.0 168 NA NA NA NA NA NA NA NA 286 NA NA NA NA NA NA NA NA 765 NA NA NA NA NA NA NA NA 960 NA NA NA NA NA NA NA NA
1709546400.0 1020.0 NA 91 87 0 95 NA NA NA NA NA 171 157 0 170 NA NA NA NA NA 191 152 76 184 NA NA NA NA NA 660 382 194 288 NA NA NA NA
1709546400.0 10224.0 NA 497 733 0 180 NA NA NA NA NA 641 1057 0 264 NA NA NA NA NA 3082 3335 477 542 NA NA NA NA NA 1553 2722 676 668 NA NA NA NA
1709546400.0 10224.15 NA 504 720 0 195 NA NA NA NA NA 661 951 0 278 NA NA NA NA NA 2811 2996 433 615 NA NA NA NA NA 1116 3002 465 649 NA NA NA NA
1709546400.0 10225.0 NA 478 715 0 177 NA NA NA NA NA 647 962 0 257 NA NA NA NA NA 2996 2729 417 516 NA NA NA NA NA 1639 2913 446 566 NA NA NA NA
1709546400.0 103.0 135 171 346 NA NA NA NA NA NA 224 247 484 NA NA NA NA NA NA 676 236 1393 NA NA NA NA NA NA 832 543 2577 NA NA NA NA NA NA
1709546400.0 1030.0 NA 272 104 0 0 NA NA NA NA NA 437 169 0 0 NA NA NA NA NA 4907 170 69 63 NA NA NA NA NA 1857 210 224 99 NA NA NA NA
1709546400.0 1040.0 NA 496 89 0 NA NA NA NA NA NA 693 144 0 NA NA NA NA NA NA 8859 125 101 NA NA NA NA NA NA 3147 163 156 NA NA NA NA NA
1709546400.0 1040.1 NA 123 87 0 NA NA NA NA NA NA 203 143 0 NA NA NA NA NA NA 398 166 109 NA NA NA NA NA NA 882 605 149 NA NA NA NA NA
1709546400.0 1041.0 NA 125 94 0 NA NA NA NA NA NA 202 154 0 NA NA NA NA NA NA 263 156 75 NA NA NA NA NA NA 641 282 110 NA NA NA NA NA
1709546400.0 1042.0 NA 127 90 0 NA NA NA NA NA NA 206 151 0 NA NA NA NA NA NA 407 165 74 NA NA NA NA NA NA 1039 273 118 NA NA NA NA NA
1709546400.0 10424.0 NA 260 478 0 NA NA NA NA NA NA 341 662 0 NA NA NA NA NA NA 385 1786 450 NA NA NA NA NA NA 550 2496 571 NA NA NA NA NA
1709546400.0 1043.0 NA 109 94 0 NA NA NA NA NA NA 182 155 0 NA NA NA NA NA NA 324 163 70 NA NA NA NA NA NA 646 350 115 NA NA NA NA NA
1709546400.0 1044.0 NA 109 112 0 NA NA NA NA NA NA 182 188 0 NA NA NA NA NA NA 319 213 79 NA NA NA NA NA NA 691 379 125 NA NA NA NA NA
1709546400.0 1045.0 NA 112 109 0 NA NA NA NA NA NA 184 176 0 NA NA NA NA NA NA 323 195 64 NA NA NA NA NA NA 760 241 90 NA NA NA NA NA
1709546400.0 105.0 148 180 89 NA NA NA NA NA NA 273 256 144 NA NA NA NA NA NA 1395 325 143 NA NA NA NA NA NA 1211 671 206 NA NA NA NA NA NA
1709546400.0 1052.0 NA 206 157 0 NA NA NA NA NA NA 374 254 0 NA NA NA NA NA NA 555 261 72 NA NA NA NA NA NA 1068 440 109 NA NA NA NA NA
1709546400.0 1052.1 NA 147 0 NA NA NA NA NA NA NA 246 0 NA NA NA NA NA NA NA 231 72 NA NA NA NA NA NA NA 431 120 NA NA NA NA NA NA
1709546400.0 106.0 128 0 0 NA NA NA NA NA NA 207 0 0 NA NA NA NA NA NA 587 133 1254 NA NA NA NA NA NA 1046 363 2330 NA NA NA NA NA NA
1709546400.0 1060.1 NA 165 NA NA NA NA NA NA NA NA 258 NA NA NA NA NA NA NA NA 624 NA NA NA NA NA NA NA NA 1065 NA NA NA NA NA NA NA
1709546400.0 1060.2 NA 164 NA NA NA NA NA NA NA NA 259 NA NA NA NA NA NA NA NA 541 NA NA NA NA NA NA NA NA 751 NA NA NA NA NA NA NA
1709546400.0 107.0 170 184 361 NA NA NA NA NA NA 279 264 500 NA NA NA NA NA NA 1643 338 1545 NA NA NA NA NA NA 1186 428 2036 NA NA NA NA NA NA
1709546400.0 108.0 116 186 364 NA NA NA NA NA NA 276 263 503 NA NA NA NA NA NA 1778 336 1518 NA NA NA NA NA NA 906 372 1528 NA NA NA NA NA NA
1709546400.0 10801.0 NA 289 459 0 155 179 NA NA NA NA 387 649 0 220 255 NA NA NA NA 1536 1568 402 333 544 NA NA NA NA 612 1957 481 423 881 NA NA NA
1709546400.0 10802.0 NA 289 467 0 155 179 NA NA NA NA 383 670 0 216 264 NA NA NA NA 1532 1551 388 337 536 NA NA NA NA 614 2270 432 531 684 NA NA NA
