Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1709935200.0 10.0 NA 215 388 0 NA NA NA NA NA NA 300 556 0 NA NA NA NA NA NA 1274 2716 391 NA NA NA NA NA NA 712 1978 435 NA NA NA NA NA
1709935200.0 1000.0 NA 370 254 0 114 NA NA NA NA NA 514 339 0 178 NA NA NA NA NA 2204 724 297 254 NA NA NA NA NA 1696 794 357 407 NA NA NA NA
1709935200.0 10001.0 NA 295 468 0 154 176 NA NA NA NA 399 637 0 224 254 NA NA NA NA 1527 1452 408 343 482 NA NA NA NA 638 1402 840 720 505 NA NA NA
1709935200.0 10002.0 NA 293 470 0 154 175 NA NA NA NA 388 640 0 221 263 NA NA NA NA 1544 1516 392 321 493 NA NA NA NA 775 2109 449 399 508 NA NA NA
1709935200.0 10003.0 NA 296 475 0 154 177 NA NA NA NA 389 670 0 223 264 NA NA NA NA 1555 1496 395 325 518 NA NA NA NA 967 1780 475 404 557 NA NA NA
1709935200.0 10004.0 NA 293 469 0 154 173 NA NA NA NA 382 675 0 226 261 NA NA NA NA 1539 1490 385 336 502 NA NA NA NA 700 1868 445 908 581 NA NA NA
1709935200.0 10005.0 NA 295 471 0 153 173 NA NA NA NA 383 655 0 225 258 NA NA NA NA 1527 1515 401 329 573 NA NA NA NA 635 1794 507 466 1324 NA NA NA
1709935200.0 10006.0 NA 295 466 0 152 171 NA NA NA NA 394 649 0 223 254 NA NA NA NA 1543 1472 397 314 464 NA NA NA NA 734 1964 546 375 502 NA NA NA
1709935200.0 10007.0 NA 296 471 0 184 172 NA NA NA NA 420 651 0 297 265 NA NA NA NA 1550 1477 404 327 487 NA NA NA NA 779 1619 485 401 533 NA NA NA
1709935200.0 10008.0 NA 295 472 0 183 173 NA NA NA NA 379 664 0 286 254 NA NA NA NA 1554 1420 396 327 518 NA NA NA NA 980 1353 441 474 881 NA NA NA
