Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1709978400.0 1.0 159 174 256 NA NA NA NA NA NA 279 246 408 NA NA NA NA NA NA 1311 311 888 NA NA NA NA NA NA 1094 369 1139 NA NA NA NA NA NA
1709978400.0 10.0 NA 213 388 0 NA NA NA NA NA NA 301 531 0 NA NA NA NA NA NA 1304 2752 382 NA NA NA NA NA NA 608 1814 461 NA NA NA NA NA
1709978400.0 1000.0 NA 371 251 0 112 NA NA NA NA NA 507 328 0 173 NA NA NA NA NA 2192 721 290 243 NA NA NA NA NA 2185 857 357 281 NA NA NA NA
1709978400.0 10001.0 NA 294 468 0 152 173 NA NA NA NA 401 637 0 215 254 NA NA NA NA 1480 1447 383 323 501 NA NA NA NA 771 1591 447 427 602 NA NA NA
1709978400.0 10002.0 NA 293 473 0 153 173 NA NA NA NA 387 672 0 217 257 NA NA NA NA 1461 1507 381 333 502 NA NA NA NA 658 1929 427 663 545 NA NA NA
1709978400.0 10003.0 NA 293 472 0 152 175 NA NA NA NA 394 651 0 220 253 NA NA NA NA 1448 1499 384 332 533 NA NA NA NA 600 1707 450 723 844 NA NA NA
1709978400.0 10004.0 NA 294 463 0 153 173 NA NA NA NA 381 645 0 219 249 NA NA NA NA 1444 1511 399 338 584 NA NA NA NA 597 1681 473 475 1020 NA NA NA
1709978400.0 10005.0 NA 293 469 0 152 171 NA NA NA NA 385 651 0 218 255 NA NA NA NA 1456 1479 388 329 491 NA NA NA NA 613 1659 484 522 527 NA NA NA
1709978400.0 10006.0 NA 291 466 0 152 167 NA NA NA NA 379 655 0 216 249 NA NA NA NA 1439 1455 369 337 493 NA NA NA NA 599 1935 415 711 813 NA NA NA
1709978400.0 10007.0 NA 297 472 0 182 171 NA NA NA NA 400 651 0 292 249 NA NA NA NA 1468 1502 389 342 489 NA NA NA NA 644 1740 457 712 747 NA NA NA
1709978400.0 10008.0 NA 295 468 0 184 170 NA NA NA NA 399 658 0 300 255 NA NA NA NA 1521 1560 409 338 533 NA NA NA NA 632 1791 566 481 626 NA NA NA
1709978400.0 10009.0 NA 296 474 0 181 173 NA NA NA NA 382 658 0 295 259 NA NA NA NA 1469 1477 393 332 503 NA NA NA NA 646 1653 483 511 692 NA NA NA
1709978400.0 1001.0 NA 325 189 0 0 0 0 0 0 NA 461 275 0 0 0 0 0 0 NA 1932 415 84 71 94 207 121 215 NA 1678 762 124 228 159 256 182 441
1709978400.0 1001.2 NA 540 234 0 0 0 0 NA NA NA 771 359 0 0 0 0 NA NA NA 9393 771 108 130 135 126 NA NA NA 3775 768 182 412 437 149 NA NA
1709978400.0 1001.3 NA 523 231 0 NA NA NA NA NA NA 756 357 0 NA NA NA NA NA NA 7170 747 248 NA NA NA NA NA NA 2707 605 424 NA NA NA NA NA
1709978400.0 1001.4 NA 532 179 0 0 0 NA NA NA NA 751 287 0 0 0 NA NA NA NA 7344 369 124 119 119 NA NA NA NA 2940 905 229 154 150 NA NA NA
1709978400.0 1002.0 NA 360 135 NA NA NA NA NA NA NA 507 176 NA NA NA NA NA NA NA 2475 201 NA NA NA NA NA NA NA 2685 196 NA NA NA NA NA NA
1709978400.0 1002.3 NA 507 227 0 NA NA NA NA NA NA 730 341 0 NA NA NA NA NA NA 5822 700 253 NA NA NA NA NA NA 2564 900 367 NA NA NA NA NA
1709978400.0 1002.4 NA 524 0 NA NA NA NA NA NA NA 719 0 NA NA NA NA NA NA NA 8861 393 NA NA NA NA NA NA NA 3194 447 NA NA NA NA NA NA
1709978400.0 10023.0 NA 295 469 0 152 167 NA NA NA NA 392 669 0 215 250 NA NA NA NA 1463 1454 387 334 494 NA NA NA NA 677 1641 489 681 791 NA NA NA
1709978400.0 10024.0 NA 305 489 0 184 174 NA NA NA NA 397 665 0 303 261 NA NA NA NA 1488 1639 411 353 523 NA NA NA NA 644 1678 489 780 776 NA NA NA
1709978400.0 10024.1 NA 304 303 0 NA NA NA NA NA NA 403 425 0 NA NA NA NA NA NA 1481 663 364 NA NA NA NA NA NA 606 870 399 NA NA NA NA NA
1709978400.0 10024.2 NA 306 481 0 NA NA NA NA NA NA 402 670 0 NA NA NA NA NA NA 1503 1655 405 NA NA NA NA NA NA 708 1599 491 NA NA NA NA NA
1709978400.0 10024.3 NA 305 282 0 NA NA NA NA NA NA 394 411 0 NA NA NA NA NA NA 1479 622 322 NA NA NA NA NA NA 642 691 433 NA NA NA NA NA
1709978400.0 10024.4 NA 305 476 0 NA NA NA NA NA NA 393 673 0 NA NA NA NA NA NA 1492 1610 390 NA NA NA NA NA NA 609 1510 454 NA NA NA NA NA
1709978400.0 10025.0 NA 297 480 0 152 174 NA NA NA NA 392 675 0 223 254 NA NA NA NA 1467 1529 394 337 522 NA NA NA NA 971 1924 462 722 798 NA NA NA
1709978400.0 10026.0 NA 307 492 0 156 176 NA NA NA NA 402 672 0 225 260 NA NA NA NA 1503 1868 411 338 544 NA NA NA NA 753 1787 456 722 904 NA NA NA
1709978400.0 1003.0 NA 382 0 NA NA NA NA NA NA NA 650 0 NA NA NA NA NA NA NA 2433 248 NA NA NA NA NA NA NA 1593 296 NA NA NA NA NA NA
1709978400.0 10042.0 NA 299 470 0 185 173 NA NA NA NA 398 659 0 294 255 NA NA NA NA 1480 1535 406 349 509 NA NA NA NA 668 1614 484 777 744 NA NA NA
1709978400.0 1005.0 NA 207 160 0 0 NA NA NA NA NA 343 259 0 0 NA NA NA NA NA 497 206 84 99 NA NA NA NA NA 664 254 122 175 NA NA NA NA
1709978400.0 10059.0 NA 307 442 0 156 175 NA NA NA NA 402 703 0 224 262 NA NA NA NA 1544 2132 422 346 522 NA NA NA NA 838 1851 473 794 753 NA NA NA
1709978400.0 10071.0 NA 303 488 0 155 174 NA NA NA NA 394 663 0 220 265 NA NA NA NA 1564 1705 433 345 550 NA NA NA NA 909 2006 513 604 890 NA NA NA
1709978400.0 101.0 176 NA NA NA NA NA NA NA NA 300 NA NA NA NA NA NA NA NA 704 NA NA NA NA NA NA NA NA 627 NA NA NA NA NA NA NA NA
1709978400.0 1010.0 NA 87 107 0 NA NA NA NA NA NA 153 171 0 NA NA NA NA NA NA 136 160 159 NA NA NA NA NA NA 316 218 194 NA NA NA NA NA
1709978400.0 102.0 175 NA NA NA NA NA NA NA NA 281 NA NA NA NA NA NA NA NA 657 NA NA NA NA NA NA NA NA 599 NA NA NA NA NA NA NA NA
1709978400.0 1020.0 NA 96 84 0 92 NA NA NA NA NA 166 154 0 165 NA NA NA NA NA 162 124 61 153 NA NA NA NA NA 271 214 128 216 NA NA NA NA
1709978400.0 10224.0 NA 498 731 0 176 NA NA NA NA NA 629 1037 0 262 NA NA NA NA NA 2798 3199 464 508 NA NA NA NA NA 1154 2527 618 556 NA NA NA NA
1709978400.0 10224.15 NA 471 703 0 193 NA NA NA NA NA 627 957 0 277 NA NA NA NA NA 2859 2985 481 713 NA NA NA NA NA 1289 2115 720 877 NA NA NA NA
1709978400.0 10225.0 NA 475 686 0 173 NA NA NA NA NA 644 959 0 256 NA NA NA NA NA 2921 2888 445 546 NA NA NA NA NA 1530 2744 614 873 NA NA NA NA
1709978400.0 103.0 126 0 0 NA NA NA NA NA NA 209 0 0 NA NA NA NA NA NA 553 141 1239 NA NA NA NA NA NA 908 445 1877 NA NA NA NA NA NA
1709978400.0 1030.0 NA 270 99 0 0 NA NA NA NA NA 397 164 0 0 NA NA NA NA NA 4545 158 61 59 NA NA NA NA NA 1607 188 89 88 NA NA NA NA
1709978400.0 1040.0 NA 490 86 0 NA NA NA NA NA NA 696 143 0 NA NA NA NA NA NA 8424 127 98 NA NA NA NA NA NA 3114 181 118 NA NA NA NA NA
1709978400.0 1040.1 NA 125 85 0 NA NA NA NA NA NA 194 140 0 NA NA NA NA NA NA 357 124 102 NA NA NA NA NA NA 618 199 294 NA NA NA NA NA
1709978400.0 1041.0 NA 125 92 0 NA NA NA NA NA NA 193 150 0 NA NA NA NA NA NA 230 136 78 NA NA NA NA NA NA 305 193 441 NA NA NA NA NA
1709978400.0 1042.0 NA 122 89 0 NA NA NA NA NA NA 202 146 0 NA NA NA NA NA NA 369 140 70 NA NA NA NA NA NA 790 188 113 NA NA NA NA NA
1709978400.0 10424.0 NA 257 474 0 NA NA NA NA NA NA 347 651 0 NA NA NA NA NA NA 362 1652 410 NA NA NA NA NA NA 547 2336 463 NA NA NA NA NA
1709978400.0 1043.0 NA 102 92 0 NA NA NA NA NA NA 172 156 0 NA NA NA NA NA NA 233 132 74 NA NA NA NA NA NA 309 192 494 NA NA NA NA NA
