Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1709503200.0 1.0 160 174 287 NA NA NA NA NA NA 272 246 403 NA NA NA NA NA NA 1293 332 1115 NA NA NA NA NA NA 873 290 1166 NA NA NA NA NA NA
1709503200.0 10.0 NA 212 399 0 NA NA NA NA NA NA 299 612 0 NA NA NA NA NA NA 1850 3607 442 NA NA NA NA NA NA 756 2198 478 NA NA NA NA NA
1709503200.0 1000.0 NA 373 255 0 112 NA NA NA NA NA 498 344 0 169 NA NA NA NA NA 2176 720 288 249 NA NA NA NA NA 2011 781 385 365 NA NA NA NA
1709503200.0 10001.0 NA 292 471 0 154 173 NA NA NA NA 387 660 0 213 262 NA NA NA NA 1445 1440 389 329 500 NA NA NA NA 700 1742 568 790 734 NA NA NA
1709503200.0 10002.0 NA 295 472 0 153 175 NA NA NA NA 391 674 0 224 256 NA NA NA NA 1446 1454 394 319 490 NA NA NA NA 652 1719 662 406 567 NA NA NA
1709503200.0 10003.0 NA 295 477 0 154 175 NA NA NA NA 389 646 0 218 260 NA NA NA NA 1424 1462 398 318 501 NA NA NA NA 598 1725 577 414 583 NA NA NA
1709503200.0 10004.0 NA 293 470 0 153 174 NA NA NA NA 400 653 0 218 258 NA NA NA NA 1491 1450 389 320 510 NA NA NA NA 584 1554 440 415 676 NA NA NA
1709503200.0 10005.0 NA 294 474 0 150 174 NA NA NA NA 397 669 0 220 261 NA NA NA NA 1491 1474 390 384 520 NA NA NA NA 608 1564 454 900 763 NA NA NA
1709503200.0 10006.0 NA 294 431 0 153 170 NA NA NA NA 389 665 0 220 246 NA NA NA NA 1428 1439 383 317 476 NA NA NA NA 568 1511 506 428 633 NA NA NA
1709503200.0 10007.0 NA 294 472 0 183 173 NA NA NA NA 385 629 0 292 259 NA NA NA NA 1451 1470 398 331 494 NA NA NA NA 746 1714 637 727 739 NA NA NA
1709503200.0 10008.0 NA 295 473 0 185 172 NA NA NA NA 395 672 0 297 257 NA NA NA NA 1442 1422 375 322 481 NA NA NA NA 591 1350 404 384 549 NA NA NA
1709503200.0 10009.0 NA 290 476 0 179 174 NA NA NA NA 392 668 0 294 261 NA NA NA NA 1558 1509 379 397 490 NA NA NA NA 715 1568 427 903 578 NA NA NA
1709503200.0 1001.0 NA 329 190 0 0 0 0 0 0 NA 462 271 0 0 0 0 0 0 NA 2128 397 72 53 92 196 117 282 NA 1416 418 93 75 114 222 142 310
1709503200.0 1001.2 NA 545 235 0 0 0 0 NA NA NA 794 351 0 0 0 0 NA NA NA 9573 773 106 126 136 140 NA NA NA 3743 826 195 575 266 190 NA NA
1709503200.0 1001.3 NA 518 234 0 NA NA NA NA NA NA 734 354 0 NA NA NA NA NA NA 7507 762 251 NA NA NA NA NA NA 2925 737 488 NA NA NA NA NA
1709503200.0 1001.4 NA 535 181 0 0 0 NA NA NA NA 748 280 0 0 0 NA NA NA NA 7679 366 121 117 115 NA NA NA NA 2878 577 175 150 149 NA NA NA
1709503200.0 1002.0 NA 375 137 NA NA NA NA NA NA NA 550 181 NA NA NA NA NA NA NA 2621 239 NA NA NA NA NA NA NA 1826 209 NA NA NA NA NA NA
