Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1710025200.0 136.762 NA 98 627 0 NA NA NA NA 132 773 0 NA NA NA NA 894 19552 731 NA NA NA NA 1157 6641 810 NA NA NA
1710025200.0 136.763 NA 97 574 0 NA NA NA NA 135 697 0 NA NA NA NA 674 15657 744 NA NA NA NA 576 7368 807 NA NA NA
1710025200.0 136.764 NA 98 593 0 NA NA NA NA 131 699 0 NA NA NA NA 700 15202 719 NA NA NA NA 567 6314 755 NA NA NA
1710025200.0 136.765 NA 98 595 0 NA NA NA NA 133 689 0 NA NA NA NA 717 12879 753 NA NA NA NA 757 4981 889 NA NA NA
1710025200.0 136.766 NA 97 625 0 NA NA NA NA 131 775 0 NA NA NA NA 670 15240 731 NA NA NA NA 567 6584 1333 NA NA NA
1710025200.0 136.767 NA 97 580 0 NA NA NA NA 131 675 0 NA NA NA NA 654 11068 723 NA NA NA NA 573 4242 908 NA NA NA
1710025200.0 136.768 NA 97 586 0 NA NA NA NA 135 686 0 NA NA NA NA 825 14141 754 NA NA NA NA 646 5493 1270 NA NA NA
1710025200.0 136.77 NA 98 597 0 NA NA NA NA 131 701 0 NA NA NA NA 667 10630 706 NA NA NA NA 605 4458 765 NA NA NA
1710025200.0 136.772 NA 100 609 0 NA NA NA NA 137 714 0 NA NA NA NA 648 11786 750 NA NA NA NA 669 4658 972 NA NA NA
1710025200.0 136.7721 NA 229 0 NA NA NA NA NA 272 0 NA NA NA NA NA 4452 109 NA NA NA NA NA 4780 313 NA NA NA NA
1710025200.0 136.7722 NA 199 0 NA NA NA NA NA 251 0 NA NA NA NA NA 1241 107 NA NA NA NA NA 898 169 NA NA NA NA
1710025200.0 136.773 NA 98 611 0 NA NA NA NA 134 729 0 NA NA NA NA 745 10878 706 NA NA NA NA 739 4337 758 NA NA NA
1710025200.0 136.774 NA 99 592 0 NA NA NA NA 138 661 0 NA NA NA NA 722 10554 701 NA NA NA NA 568 4460 741 NA NA NA
1710025200.0 136.775 NA 99 583 0 NA NA NA NA 131 650 0 NA NA NA NA 734 9933 723 NA NA NA NA 835 4063 820 NA NA NA
1710025200.0 136.776 NA 100 584 0 NA NA NA NA 131 649 0 NA NA NA NA 742 9241 733 NA NA NA NA 533 3913 904 NA NA NA
1710025200.0 136.777 NA 98 616 0 NA NA NA NA 132 743 0 NA NA NA NA 714 10979 712 NA NA NA NA 657 4378 797 NA NA NA
1710025200.0 136.779 NA 100 583 0 NA NA NA NA 139 662 0 NA NA NA NA 834 10138 707 NA NA NA NA 635 4103 833 NA NA NA
1710025200.0 136.7801 NA 127 0 NA NA NA NA NA 160 0 NA NA NA NA NA 348 174 NA NA NA NA NA 414 261 NA NA NA NA
1710025200.0 136.7802 NA 155 0 NA NA NA NA NA 187 0 NA NA NA NA NA 350 180 NA NA NA NA NA 889 246 NA NA NA NA
1710025200.0 136.781 NA 283 707 0 NA NA NA NA 478 957 0 NA NA NA NA 8835 16207 1189 NA NA NA NA 5162 6554 1411 NA NA NA
1710025200.0 136.782 NA 280 696 0 NA NA NA NA 481 920 0 NA NA NA NA 9125 16993 1163 NA NA NA NA 3893 6001 1218 NA NA NA
1710025200.0 136.783 NA 278 733 0 NA NA NA NA 525 1008 0 NA NA NA NA 10359 19078 1159 NA NA NA NA 5346 6778 1225 NA NA NA
1710025200.0 136.785 NA 288 700 0 NA NA NA NA 495 963 0 NA NA NA NA 9452 17229 1155 NA NA NA NA 4201 6180 1200 NA NA NA
1710025200.0 136.788 NA 298 719 0 NA NA NA NA 520 980 0 NA NA NA NA 10204 18522 1141 NA NA NA NA 4108 6605 1189 NA NA NA
1710025200.0 136.791 NA 238 580 0 NA NA NA NA 319 654 0 NA NA NA NA 1663 2845 1089 NA NA NA NA 1937 3166 2171 NA NA NA
1710025200.0 136.795 NA 280 703 0 NA NA NA NA 438 905 0 NA NA NA NA 7014 14269 1235 NA NA NA NA 3325 5825 1435 NA NA NA
1710025200.0 136.796 NA 266 705 0 NA NA NA NA 433 885 0 NA NA NA NA 6474 13245 1277 NA NA NA NA 3175 5195 1397 NA NA NA
1710025200.0 136.799 NA 244 729 0 NA NA NA NA 425 889 0 NA NA NA NA 6322 12875 1240 NA NA NA NA 4490 11592 1431 NA NA NA
1710025200.0 136.803 NA 242 580 0 NA NA NA NA 314 694 0 NA NA NA NA 1711 2848 1121 NA NA NA NA 2176 3133 1805 NA NA NA
1710025200.0 136.8311 NA 222 0 NA NA NA NA NA 269 0 NA NA NA NA NA 2063 108 NA NA NA NA NA 2089 208 NA NA NA NA
1710025200.0 1360.0 104 128 593 0 NA NA NA 135 377 675 0 NA NA NA 2579 337 1477 559 NA NA NA 1649 462 2411 595 NA NA NA
1710025200.0 1361.0 104 133 599 0 NA NA NA 161 377 669 0 NA NA NA 3288 459 1533 574 NA NA NA 2850 569 1569 654 NA NA NA
1710025200.0 1361.17 98 245 716 0 NA NA NA 132 480 823 0 NA NA NA 3461 1331 2168 1668 NA NA NA 3459 2075 2763 1807 NA NA NA
1710025200.0 1362.0 99 129 585 0 NA NA NA 156 369 668 0 NA NA NA 3342 451 1541 569 NA NA NA 9827 628 2575 660 NA NA NA
1710025200.0 1362.17 80 263 711 0 NA NA NA 130 477 836 0 NA NA NA 4452 1308 2135 1697 NA NA NA 10008 1585 2740 2093 NA NA NA
1710025200.0 1363.0 123 131 585 0 NA NA NA 161 376 688 0 NA NA NA 4165 468 1612 562 NA NA NA 7034 458 2599 632 NA NA NA
1710025200.0 1363.17 96 263 711 0 NA NA NA 130 463 806 0 NA NA NA 4198 1326 2169 1672 NA NA NA 8219 1425 2693 1861 NA NA NA
1710025200.0 1364.0 NA 134 578 0 NA NA NA NA 373 669 0 NA NA NA NA 485 1511 565 NA NA NA NA 695 2127 678 NA NA NA
1710025200.0 1365.0 NA 137 606 0 NA NA NA NA 381 673 0 NA NA NA NA 469 1541 558 NA NA NA NA 483 2047 595 NA NA NA
1710025200.0 1366.0 NA 133 600 0 NA NA NA NA 381 667 0 NA NA NA NA 458 1538 571 NA NA NA NA 704 2191 645 NA NA NA
1710025200.0 139901.0 NA 135 602 0 NA NA NA NA 373 664 0 NA NA NA NA 482 1552 568 NA NA NA NA 1007 2616 642 NA NA NA
1710025200.0 139902.0 NA 140 611 0 NA NA NA NA 373 680 0 NA NA NA NA 501 1631 566 NA NA NA NA 672 1904 599 NA NA NA
1710025200.0 13992501.0 NA 287 830 0 NA NA NA NA 402 993 0 NA NA NA NA 2278 3324 591 NA NA NA NA 1469 3915 782 NA NA NA
1710025200.0 140.51 NA 61 356 0 NA NA NA NA 98 435 0 NA NA NA NA 431 1662 246 NA NA NA NA 497 1345 375 NA NA NA
1710025200.0 140.54 NA 379 0 NA NA NA NA NA 450 0 NA NA NA NA NA 1545 338 NA NA NA NA NA 1828 471 NA NA NA NA
1710025200.0 144.6 NA 435 NA NA NA NA NA NA 491 NA NA NA NA NA NA 2255 NA NA NA NA NA NA 2780 NA NA NA NA NA
1710025200.0 148.0 110 175 701 0 NA NA NA 154 385 818 0 NA NA NA 7021 629 2985 929 NA NA NA 10971 979 3417 1122 NA NA NA
1710025200.0 149.0 63 127 633 0 NA NA NA 110 378 755 0 NA NA NA 1127 319 1628 947 NA NA NA 954 501 2860 1095 NA NA NA
1710025200.0 150.1 NA 131 358 0 NA NA NA NA 373 451 0 NA NA NA NA 429 898 348 NA NA NA NA 544 1372 571 NA NA NA
1710025200.0 150.2 NA 129 356 0 NA NA NA NA 374 452 0 NA NA NA NA 294 863 350 NA NA NA NA 481 1427 558 NA NA NA
1710025200.0 150.3 NA 131 362 0 NA NA NA NA 381 439 0 NA NA NA NA 319 864 351 NA NA NA NA 491 1407 571 NA NA NA
1710025200.0 20034.0 93 316 758 0 NA NA NA 136 359 874 0 NA NA NA 5496 2106 2286 553 NA NA NA 2231 1077 2647 627 NA NA NA
1710025200.0 20034.2 110 325 763 0 NA NA NA 155 363 878 0 NA NA NA 5588 1980 2032 558 NA NA NA 2275 1599 2046 720 NA NA NA
1710025200.0 2017.1 457 0 171 NA NA NA NA 551 0 212 NA NA NA NA 1123 253 579 NA NA NA NA 1382 312 813 NA NA NA NA
1710025200.0 2017.11 473 0 178 NA NA NA NA 553 0 218 NA NA NA NA 1375 261 640 NA NA NA NA 1320 437 1107 NA NA NA NA
1710025200.0 2017.12 457 0 170 NA NA NA NA 550 0 212 NA NA NA NA 1049 253 563 NA NA NA NA 1438 324 1046 NA NA NA NA
1710025200.0 2017.13 469 0 NA NA NA NA NA 601 0 NA NA NA NA NA 1093 275 NA NA NA NA NA 1324 463 NA NA NA NA NA
1710025200.0 2017.2 371 0 167 NA NA NA NA 550 0 210 NA NA NA NA 946 235 544 NA NA NA NA 1216 301 915 NA NA NA NA
1710025200.0 2017.3 374 0 168 NA NA NA NA 542 0 210 NA NA NA NA 929 243 542 NA NA NA NA 1046 471 696 NA NA NA NA
1710025200.0 2017.4 449 0 171 NA NA NA NA 557 0 211 NA NA NA NA 1021 259 561 NA NA NA NA 1247 348 1097 NA NA NA NA
1710025200.0 2017.5 451 0 170 NA NA NA NA 542 0 209 NA NA NA NA 1028 252 557 NA NA NA NA 1514 415 1171 NA NA NA NA
1710025200.0 2017.6 456 0 173 NA NA NA NA 551 0 213 NA NA NA NA 1084 251 564 NA NA NA NA 1379 341 687 NA NA NA NA
1710025200.0 2017.7 452 0 170 NA NA NA NA 562 0 210 NA NA NA NA 1032 259 557 NA NA NA NA 1211 486 1060 NA NA NA NA
1710025200.0 2017.8 210 NA NA NA NA NA NA 273 NA NA NA NA NA NA 406 NA NA NA NA NA NA 593 NA NA NA NA NA NA
1710025200.0 2017.9 392 0 165 NA NA NA NA 550 0 204 NA NA NA NA 888 240 536 NA NA NA NA 1237 332 741 NA NA NA NA
1710025200.0 20834.0 113 313 763 0 NA NA NA 137 350 876 0 NA NA NA 5598 2049 2224 550 NA NA NA 2346 1148 2654 602 NA NA NA
1710025200.0 20834.2 122 324 768 0 NA NA NA 160 371 879 0 NA NA NA 5700 2082 2328 551 NA NA NA 2363 1575 3034 595 NA NA NA
1710025200.0 250199.0 283 NA NA NA NA NA NA 427 NA NA NA NA NA NA 3076 NA NA NA NA NA NA 1490 NA NA NA NA NA NA
1710025200.0 250199.17 312 NA NA NA NA NA NA 423 NA NA NA NA NA NA 2728 NA NA NA NA NA NA 1895 NA NA NA NA NA NA
1710025200.0 250200.0 NA 290 702 0 NA NA NA NA 509 786 0 NA NA NA NA 12294 2625 577 NA NA NA NA 11735 3113 642 NA NA NA
1710025200.0 250200.17 NA 455 819 0 NA NA NA NA 777 948 0 NA NA NA NA 17193 3662 1693 NA NA NA NA 12978 3425 1900 NA NA NA
1710025200.0 250202.0 NA 306 698 0 NA NA NA NA 544 815 0 NA NA NA NA 10841 3193 584 NA NA NA NA 9778 3054 654 NA NA NA
1710025200.0 250202.17 NA 466 844 0 NA NA NA NA 761 964 0 NA NA NA NA 15187 3899 1670 NA NA NA NA 13284 3421 2067 NA NA NA
1710025200.0 250203.0 NA 296 702 0 NA NA NA NA 533 802 0 NA NA NA NA 11967 2890 582 NA NA NA NA 9783 2773 659 NA NA NA
1710025200.0 250203.17 NA 453 817 0 NA NA NA NA 813 937 0 NA NA NA NA 16282 3515 1682 NA NA NA NA 13185 3122 1978 NA NA NA
1710025200.0 250204.0 NA 298 690 0 NA NA NA NA 561 784 0 NA NA NA NA 12596 2797 578 NA NA NA NA 11267 3102 638 NA NA NA
1710025200.0 250204.17 NA 468 824 0 NA NA NA NA 812 947 0 NA NA NA NA 17804 3611 1686 NA NA NA NA 13314 3259 2238 NA NA NA
1710025200.0 250205.0 NA 295 703 0 NA NA NA NA 551 818 0 NA NA NA NA 11880 3020 573 NA NA NA NA 9700 3155 640 NA NA NA
1710025200.0 250205.17 NA 443 813 0 NA NA NA NA 788 920 0 NA NA NA NA 15624 3418 1686 NA NA NA NA 13053 3544 2143 NA NA NA
1710025200.0 250206.0 NA 294 692 0 NA NA NA NA 576 791 0 NA NA NA NA 10390 2689 582 NA NA NA NA 11064 2871 652 NA NA NA
1710025200.0 250206.17 NA 461 811 0 NA NA NA NA 780 952 0 NA NA NA NA 18046 3609 1707 NA NA NA NA 13693 3500 2176 NA NA NA
1710025200.0 250207.0 NA 286 686 0 NA NA NA NA 556 766 0 NA NA NA NA 11309 2489 564 NA NA NA NA 9084 2553 697 NA NA NA
1710025200.0 250207.17 NA 430 802 0 NA NA NA NA 799 958 0 NA NA NA NA 16088 3271 1734 NA NA NA NA 12673 3416 2401 NA NA NA
1710025200.0 250208.17 NA 490 845 0 NA NA NA NA 807 997 0 NA NA NA NA 18285 5314 1690 NA NA NA NA 14666 3981 2135 NA NA NA
1710025200.0 250399.0 281 NA NA NA NA NA NA 419 NA NA NA NA NA NA 962 NA NA NA NA NA NA 1057 NA NA NA NA NA NA
1710025200.0 250399.17 348 NA NA NA NA NA NA 449 NA NA NA NA NA NA 1215 NA NA NA NA NA NA 1086 NA NA NA NA NA NA
1710025200.0 250400.0 442 0 176 NA NA NA NA 535 0 217 NA NA NA NA 1274 217 600 NA NA NA NA 1993 270 635 NA NA NA NA
1710025200.0 250400.17 494 0 176 NA NA NA NA 560 0 218 NA NA NA NA 1409 251 614 NA NA NA NA 1691 480 690 NA NA NA NA
1710025200.0 250402.0 444 0 179 NA NA NA NA 536 0 220 NA NA NA NA 1353 219 628 NA NA NA NA 1483 283 860 NA NA NA NA
1710025200.0 250402.17 495 0 176 NA NA NA NA 570 0 221 NA NA NA NA 1402 247 618 NA NA NA NA 1812 325 735 NA NA NA NA
1710025200.0 250402.171 339 502 0 NA NA NA NA 438 576 0 NA NA NA NA 1205 1627 251 NA NA NA NA 1279 1292 326 NA NA NA NA
1710025200.0 250403.0 439 0 174 NA NA NA NA 532 0 216 NA NA NA NA 1188 215 593 NA NA NA NA 1536 300 669 NA NA NA NA
1710025200.0 250403.17 501 0 180 NA NA NA NA 586 0 221 NA NA NA NA 1406 252 624 NA NA NA NA 1692 602 1018 NA NA NA NA
1710025200.0 250405.0 436 0 174 NA NA NA NA 535 0 214 NA NA NA NA 1178 217 589 NA NA NA NA 1529 270 725 NA NA NA NA
1710025200.0 250405.17 491 0 178 NA NA NA NA 569 0 218 NA NA NA NA 1324 250 609 NA NA NA NA 1187 490 691 NA NA NA NA
1710025200.0 250406.0 320 0 164 NA NA NA NA 531 0 207 NA NA NA NA 812 206 538 NA NA NA NA 1617 365 957 NA NA NA NA
1710025200.0 250406.17 409 0 170 NA NA NA NA 568 0 209 NA NA NA NA 932 237 542 NA NA NA NA 1737 309 676 NA NA NA NA
1710025200.0 250407.0 360 0 175 NA NA NA NA 533 0 216 NA NA NA NA 1107 199 577 NA NA NA NA 1463 297 750 NA NA NA NA
1710025200.0 250407.17 411 0 173 NA NA NA NA 557 0 218 NA NA NA NA 1192 229 588 NA NA NA NA 1727 298 881 NA NA NA NA
1710025200.0 250408.0 418 0 174 NA NA NA NA 529 0 218 NA NA NA NA 1235 221 608 NA NA NA NA 1451 298 836 NA NA NA NA
1710025200.0 250408.17 500 0 176 NA NA NA NA 567 0 218 NA NA NA NA 1419 249 628 NA NA NA NA 1723 309 1178 NA NA NA NA
1710025200.0 250409.0 450 0 181 NA NA NA NA 530 0 223 NA NA NA NA 1604 226 698 NA NA NA NA 1966 317 1195 NA NA NA NA
1710025200.0 250409.17 509 0 182 NA NA NA NA 585 0 224 NA NA NA NA 1765 252 738 NA NA NA NA 2054 282 1147 NA NA NA NA
1710025200.0 25200.0 NA 288 851 0 NA NA NA NA 398 993 0 NA NA NA NA 2001 3148 577 NA NA NA NA 2129 3295 653 NA NA NA
1710025200.0 25204.0 NA 291 860 0 NA NA NA NA 406 998 0 NA NA NA NA 2107 3237 588 NA NA NA NA 1771 3487 618 NA NA NA
1710025200.0 25206.0 NA 289 829 0 NA NA NA NA 397 1017 0 NA NA NA NA 2334 3291 590 NA NA NA NA 1851 3762 800 NA NA NA
1710025200.0 25207.0 NA 280 863 0 NA NA NA NA 403 984 0 NA NA NA NA 2284 3110 576 NA NA NA NA 1523 3381 651 NA NA NA
1710025200.0 25208.0 NA 294 888 0 NA NA NA NA 411 1036 0 NA NA NA NA 2295 4551 597 NA NA NA NA 1960 3791 707 NA NA NA
1710025200.0 25210.0 107 285 875 0 NA NA NA 164 390 983 0 NA NA NA 3304 1324 2587 577 NA NA NA 2362 1313 2530 640 NA NA NA
1710025200.0 25211.0 120 284 818 0 NA NA NA 160 397 989 0 NA NA NA 3626 2069 3291 594 NA NA NA 5989 1517 3135 669 NA NA NA
1710025200.0 25211.17 79 406 810 0 NA NA NA 132 573 944 0 NA NA NA 3820 3656 3765 1689 NA NA NA 3159 3297 3436 1881 NA NA NA
1710025200.0 25212.0 116 279 851 0 NA NA NA 155 398 991 0 NA NA NA 3454 2015 3034 581 NA NA NA 7016 1743 3474 721 NA NA NA
1710025200.0 25212.17 78 417 826 0 NA NA NA 128 574 943 0 NA NA NA 3638 3442 3552 1680 NA NA NA 5960 2827 3192 1902 NA NA NA
1710025200.0 25213.0 124 286 844 0 NA NA NA 162 420 1002 0 NA NA NA 4075 2281 3280 581 NA NA NA 8335 1606 3830 646 NA NA NA
1710025200.0 25213.17 81 437 831 0 NA NA NA 131 609 925 0 NA NA NA 4593 4004 4037 1691 NA NA NA 6386 3146 3948 1986 NA NA NA
1710025200.0 25214.0 NA 298 806 0 NA NA NA NA 409 996 0 NA NA NA NA 2203 3477 581 NA NA NA NA 1973 3703 622 NA NA NA
1710025200.0 25400.0 559 0 175 NA NA NA NA 677 0 218 NA NA NA NA 2934 233 594 NA NA NA NA 2277 303 947 NA NA NA NA
1710025200.0 25403.0 543 0 175 NA NA NA NA 673 0 217 NA NA NA NA 2820 231 600 NA NA NA NA 2561 324 870 NA NA NA NA
1710025200.0 25406.0 488 0 169 NA NA NA NA 551 0 210 NA NA NA NA 1405 220 552 NA NA NA NA 1867 285 1079 NA NA NA NA
1710025200.0 25406.17 576 0 173 NA NA NA NA 643 0 214 NA NA NA NA 2214 251 562 NA NA NA NA 2018 314 724 NA NA NA NA
1710025200.0 25407.17 568 0 174 NA NA NA NA 688 0 218 NA NA NA NA 4588 248 601 NA NA NA NA 2330 291 628 NA NA NA NA
1710025200.0 25409.0 550 0 177 NA NA NA NA 685 0 217 NA NA NA NA 3036 231 612 NA NA NA NA 2097 290 718 NA NA NA NA
1710025200.0 302.0 86 161 389 0 NA NA NA 124 393 469 0 NA NA NA 576 375 996 357 NA NA NA 1033 911 1337 583 NA NA NA
1710025200.0 4.17 NA 53 457 0 191 NA NA NA 74 503 0 257 NA NA NA 260 2656 490 1196 NA NA NA 491 3264 1126 2105 NA NA
1710025200.0 4.22 NA 224 90 84 0 NA NA NA 294 115 120 0 NA NA NA 888 271 322 199 NA NA NA 1185 300 340 258 NA NA
1710025200.0 4.23 NA 88 455 0 NA NA NA NA 112 511 0 NA NA NA NA 372 2552 672 NA NA NA NA 600 2958 726 NA NA NA
1710025200.0 4.25 NA 80 440 0 NA NA NA NA 102 500 0 NA NA NA NA 279 2643 579 NA NA NA NA 521 2942 629 NA NA NA
1710025200.0 4.26 NA 79 464 0 NA NA NA NA 99 511 0 NA NA NA NA 319 3045 598 NA NA NA NA 627 2919 641 NA NA NA
1710025200.0 4.28 NA 86 451 0 NA NA NA NA 113 506 0 NA NA NA NA 267 2380 1719 NA NA NA NA 686 3295 1855 NA NA NA
1710025200.0 4.29 NA 55 461 0 197 NA NA NA 79 505 0 262 NA NA NA 270 2853 537 1262 NA NA NA 366 3438 995 2260 NA NA
1710025200.0 4.34 NA 88 463 0 NA NA NA NA 114 519 0 NA NA NA NA 398 3009 623 NA NA NA NA 885 2549 663 NA NA NA
1710025200.0 4000.0 NA 147 516 NA NA NA NA NA 363 566 NA NA NA NA NA 2404 3748 NA NA NA NA NA 1116 2849 NA NA NA NA
1710025200.0 4001.0 NA 201 576 NA NA NA NA NA 374 657 NA NA NA NA NA 821 2222 NA NA NA NA NA 1009 2576 NA NA NA NA
1710025200.0 4006.0 91 184 552 NA NA NA NA 140 380 631 NA NA NA NA 828 799 1878 NA NA NA NA 789 821 2814 NA NA NA NA
1710025200.0 4007.0 84 126 485 NA NA NA NA 118 379 557 NA NA NA NA 931 327 1432 NA NA NA NA 908 1066 1812 NA NA NA NA
1710025200.0 4008.0 68 0 0 NA NA NA NA 90 0 0 NA NA NA NA 625 181 1212 NA NA NA NA 423 430 2586 NA NA NA NA
1710025200.0 5.1 400 0 NA NA NA NA NA 509 0 NA NA NA NA NA 1042 223 NA NA NA NA NA 1305 333 NA NA NA NA NA
1710025200.0 5.2 311 0 NA NA NA NA NA 509 0 NA NA NA NA NA 861 208 NA NA NA NA NA 1205 292 NA NA NA NA NA
1710025200.0 5.3 313 0 NA NA NA NA NA 509 0 NA NA NA NA NA 862 215 NA NA NA NA NA 1188 273 NA NA NA NA NA
1710025200.0 5.4 393 0 NA NA NA NA NA 501 0 NA NA NA NA NA 953 218 NA NA NA NA NA 1014 286 NA NA NA NA NA
1710025200.0 5.5 398 0 NA NA NA NA NA 505 0 NA NA NA NA NA 968 218 NA NA NA NA NA 1012 279 NA NA NA NA NA
1710025200.0 5.6 398 0 NA NA NA NA NA 507 0 NA NA NA NA NA 1042 220 NA NA NA NA NA 1270 295 NA NA NA NA NA
1710025200.0 5.7 395 0 NA NA NA NA NA 517 0 NA NA NA NA NA 972 220 NA NA NA NA NA 1320 360 NA NA NA NA NA
1710025200.0 500199.0 225 NA NA NA NA NA NA 399 NA NA NA NA NA NA 2014 NA NA NA NA NA NA 1175 NA NA NA NA NA NA
1710025200.0 500200.0 NA 217 527 0 NA NA NA NA 398 629 0 NA NA NA NA 5284 2306 459 NA NA NA NA 4781 2677 639 NA NA NA
1710025200.0 500202.0 NA 218 535 0 NA NA NA NA 415 635 0 NA NA NA NA 6207 2561 462 NA NA NA NA 4549 2913 600 NA NA NA
1710025200.0 500203.0 NA 222 552 0 NA NA NA NA 420 639 0 NA NA NA NA 6677 2456 458 NA NA NA NA 4352 2597 599 NA NA NA
1710025200.0 500204.0 NA 219 559 0 NA NA NA NA 423 618 0 NA NA NA NA 5924 2460 469 NA NA NA NA 4463 2499 684 NA NA NA
1710025200.0 500206.0 NA 224 528 0 NA NA NA NA 404 611 0 NA NA NA NA 5780 2307 465 NA NA NA NA 4932 2744 624 NA NA NA
1710025200.0 50208.0 NA 216 614 0 NA NA NA NA 375 751 0 NA NA NA NA 1320 3336 471 NA NA NA NA 1153 2562 553 NA NA NA
1710025200.0 503.0 58 0 NA NA NA NA NA 78 0 NA NA NA NA NA 169 104 NA NA NA NA NA 280 171 NA NA NA NA NA
1710025200.0 504.0 59 0 NA NA NA NA NA 80 0 NA NA NA NA NA 151 96 NA NA NA NA NA 227 166 NA NA NA NA NA
1710025200.0 505.0 58 0 NA NA NA NA NA 79 0 NA NA NA NA NA 144 103 NA NA NA NA NA 266 463 NA NA NA NA NA
1710025200.0 506.0 58 0 NA NA NA NA NA 79 0 NA NA NA NA NA 145 95 NA NA NA NA NA 228 141 NA NA NA NA NA
1710025200.0 507.0 57 0 NA NA NA NA NA 78 0 NA NA NA NA NA 162 97 NA NA NA NA NA 277 154 NA NA NA NA NA
1710025200.0 508.0 57 0 NA NA NA NA NA 78 0 NA NA NA NA NA 138 93 NA NA NA NA NA 470 144 NA NA NA NA NA
1710025200.0 509.0 56 0 NA NA NA NA NA 77 0 NA NA NA NA NA 127 98 NA NA NA NA NA 308 161 NA NA NA NA NA
1710025200.0 510.0 58 0 NA NA NA NA NA 79 0 NA NA NA NA NA 223 98 NA NA NA NA NA 411 147 NA NA NA NA NA
1710025200.0 514.0 38 60 0 NA NA NA NA 56 85 0 NA NA NA NA 359 156 98 NA NA NA NA 1634 446 213 NA NA NA NA
1710025200.0 517.0 38 59 0 NA NA NA NA 56 85 0 NA NA NA NA 1395 162 102 NA NA NA NA 2870 244 368 NA NA NA NA
1710025200.0 518.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 2351 NA NA NA NA NA NA 2585 NA NA NA NA NA NA
1710025200.0 520.0 38 59 0 NA NA NA NA 56 85 0 NA NA NA NA 1398 169 93 NA NA NA NA 2398 538 120 NA NA NA NA
1710025200.0 521.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 534 NA NA NA NA NA NA 515 NA NA NA NA NA NA
1710025200.0 522.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 2385 NA NA NA NA NA NA 4936 NA NA NA NA NA NA
1710025200.0 523.0 37 69 0 NA NA NA NA 56 97 0 NA NA NA NA 944 190 97 NA NA NA NA 653 394 196 NA NA NA NA
1710025200.0 525.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 549 NA NA NA NA NA NA 594 NA NA NA NA NA NA
1710025200.0 527.0 20 59 0 NA NA NA NA 56 85 0 NA NA NA NA 1389 168 92 NA NA NA NA 3080 555 125 NA NA NA NA
1710025200.0 528.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 536 NA NA NA NA NA NA 532 NA NA NA NA NA NA
1710025200.0 530.0 37 60 0 NA NA NA NA 56 86 0 NA NA NA NA 1399 169 100 NA NA NA NA 3105 242 240 NA NA NA NA
1710025200.0 531.0 84 0 NA NA NA NA NA 187 0 NA NA NA NA NA 145 104 NA NA NA NA NA 302 171 NA NA NA NA NA
1710025200.0 534.0 64 0 NA NA NA NA NA 92 0 NA NA NA NA NA 172 96 NA NA NA NA NA 1312 153 NA NA NA NA NA
1710025200.0 535.0 65 0 NA NA NA NA NA 84 0 NA NA NA NA NA 670 101 NA NA NA NA NA 2510 322 NA NA NA NA NA
1710025200.0 541.0 66 0 NA NA NA NA NA 88 0 NA NA NA NA NA 141 107 NA NA NA NA NA 251 175 NA NA NA NA NA
1710025200.0 545.0 68 0 NA NA NA NA NA 90 0 NA NA NA NA NA 180 99 NA NA NA NA NA 394 203 NA NA NA NA NA
1710025200.0 551.0 37 59 0 NA NA NA NA 56 85 0 NA NA NA NA 959 157 98 NA NA NA NA 984 247 178 NA NA NA NA
1710025200.0 552.0 20 60 0 NA NA NA NA 56 85 0 NA NA NA NA 1409 152 96 NA NA NA NA 3253 394 160 NA NA NA NA
1710025200.0 554.0 37 60 0 NA NA NA NA 56 85 0 NA NA NA NA 2303 156 97 NA NA NA NA 3223 205 255 NA NA NA NA
1710025200.0 555.0 38 58 0 NA NA NA NA 56 84 0 NA NA NA NA 1042 134 95 NA NA NA NA 1474 238 140 NA NA NA NA
1710025200.0 556.0 20 59 0 NA NA NA NA 56 85 0 NA NA NA NA 373 171 103 NA NA NA NA 3173 280 161 NA NA NA NA
1710025200.0 560.0 58 0 NA NA NA NA NA 79 0 NA NA NA NA NA 160 97 NA NA NA NA NA 504 194 NA NA NA NA NA
1710025200.0 561.0 55 0 NA NA NA NA NA 79 0 NA NA NA NA NA 152 97 NA NA NA NA NA 317 208 NA NA NA NA NA
1710025200.0 562.0 20 60 0 NA NA NA NA 56 86 0 NA NA NA NA 255 169 108 NA NA NA NA 1575 304 194 NA NA NA NA
1710025200.0 7.0 83 110 202 80 0 NA NA 111 365 252 102 0 NA NA 827 337 483 163 201 NA NA 696 392 578 657 272 NA NA
