Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1709420400.0 10224.0 NA 137 233 0 NA NA NA NA NA 190 269 0 NA NA NA NA NA 1883 1650 205 NA NA NA NA NA 2708 2063 214 NA NA NA NA
1709420400.0 10225.0 NA 150 234 0 NA NA NA NA NA 192 285 0 NA NA NA NA NA 1947 1526 207 NA NA NA NA NA 2443 1935 217 NA NA NA NA
1709420400.0 103.0 72 100 220 NA NA NA NA NA 92 148 254 NA NA NA NA NA 463 144 243 NA NA NA NA NA 493 156 266 NA NA NA NA NA
1709420400.0 105.0 76 99 38 NA NA NA NA NA 97 158 53 NA NA NA NA NA 1303 245 2 NA NA NA NA NA 1323 261 5 NA NA NA NA NA
1709420400.0 106.0 60 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 259 55 101 NA NA NA NA NA 271 61 120 NA NA NA NA NA
1709420400.0 107.0 76 102 223 NA NA NA NA NA 97 148 254 NA NA NA NA NA 2446 265 321 NA NA NA NA NA 2475 289 354 NA NA NA NA NA
1709420400.0 108.0 76 103 219 NA NA NA NA NA 100 148 254 NA NA NA NA NA 3357 271 383 NA NA NA NA NA 3400 294 419 NA NA NA NA NA
1709420400.0 109.0 77 105 220 NA NA NA NA NA 100 148 254 NA NA NA NA NA 3648 274 399 NA NA NA NA NA 3691 296 432 NA NA NA NA NA
1709420400.0 11.0 NA 104 235 0 72 NA NA NA NA 146 264 0 90 NA NA NA NA 1225 597 361 26 NA NA NA NA 1255 627 373 31 NA NA NA
1709420400.0 110.0 66 101 219 NA NA NA NA NA 83 148 254 NA NA NA NA NA 369 237 260 NA NA NA NA NA 379 250 280 NA NA NA NA NA
1709420400.0 1102.0 NA 107 235 140 86 NA NA NA NA 146 262 175 112 NA NA NA NA 1595 1839 1863 116 NA NA NA NA 1634 1899 1908 120 NA NA NA
1709420400.0 111.0 75 101 222 NA NA NA NA NA 97 148 254 NA NA NA NA NA 1578 201 286 NA NA NA NA NA 1601 217 309 NA NA NA NA NA
1709420400.0 112.0 77 104 222 NA NA NA NA NA 98 148 254 NA NA NA NA NA 2403 267 313 NA NA NA NA NA 2433 287 343 NA NA NA NA NA
1709420400.0 113.0 77 103 222 NA NA NA NA NA 99 149 254 NA NA NA NA NA 2497 266 309 NA NA NA NA NA 2525 292 337 NA NA NA NA NA
1709420400.0 114.0 77 88 223 NA NA NA NA NA 98 148 254 NA NA NA NA NA 2330 264 317 NA NA NA NA NA 2365 292 338 NA NA NA NA NA
1709420400.0 115.0 76 104 221 NA NA NA NA NA 99 148 254 NA NA NA NA NA 3056 270 334 NA NA NA NA NA 3096 291 353 NA NA NA NA NA
1709420400.0 116.0 80 104 224 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2756 262 354 NA NA NA NA NA 2929 279 385 NA NA NA NA NA
1709420400.0 117.0 76 104 224 NA NA NA NA NA 99 148 254 NA NA NA NA NA 3725 279 386 NA NA NA NA NA 3781 303 413 NA NA NA NA NA
1709420400.0 118.0 78 102 222 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2768 266 372 NA NA NA NA NA 2931 290 389 NA NA NA NA NA
1709420400.0 119.0 78 100 222 NA NA NA NA NA 97 148 254 NA NA NA NA NA 2279 260 312 NA NA NA NA NA 2321 281 340 NA NA NA NA NA
1709420400.0 12.0 NA 105 226 0 NA NA NA NA NA 146 255 0 NA NA NA NA NA 1393 1402 363 NA NA NA NA NA 1536 1433 373 NA NA NA NA
1709420400.0 120.0 68 97 218 NA NA NA NA NA 87 148 254 NA NA NA NA NA 327 232 252 NA NA NA NA NA 338 248 279 NA NA NA NA NA
1709420400.0 121.0 72 103 224 NA NA NA NA NA 99 148 254 NA NA NA NA NA 3791 276 408 NA NA NA NA NA 3849 297 433 NA NA NA NA NA
1709420400.0 122.0 60 100 221 NA NA NA NA NA 96 148 254 NA NA NA NA NA 910 170 261 NA NA NA NA NA 923 187 283 NA NA NA NA NA
1709420400.0 123.1 205 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 365 NA NA NA NA NA NA NA 387 NA NA NA NA NA NA NA
1709420400.0 123.2 206 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 427 NA NA NA NA NA NA NA 456 NA NA NA NA NA NA NA
1709420400.0 123.3 191 NA NA NA NA NA NA NA 221 NA NA NA NA NA NA NA 246 NA NA NA NA NA NA NA 268 NA NA NA NA NA NA NA
1709420400.0 124.1 198 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 249 NA NA NA NA NA NA NA 262 NA NA NA NA NA NA NA
1709420400.0 124.2 204 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 329 NA NA NA NA NA NA NA 353 NA NA NA NA NA NA NA
1709420400.0 124.4 199 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 250 NA NA NA NA NA NA NA 262 NA NA NA NA NA NA NA
1709420400.0 124.5 198 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 255 NA NA NA NA NA NA NA 271 NA NA NA NA NA NA NA
1709420400.0 124.6 191 NA NA NA NA NA NA NA 221 NA NA NA NA NA NA NA 249 NA NA NA NA NA NA NA 267 NA NA NA NA NA NA NA
1709420400.0 125.0 75 104 223 NA NA NA NA NA 100 149 254 NA NA NA NA NA 3252 269 321 NA NA NA NA NA 3293 293 346 NA NA NA NA NA
1709420400.0 126.0 67 98 219 NA NA NA NA NA 84 148 254 NA NA NA NA NA 647 234 270 NA NA NA NA NA 659 271 292 NA NA NA NA NA
1709420400.0 127.0 68 98 219 NA NA NA NA NA 88 152 254 NA NA NA NA NA 748 234 262 NA NA NA NA NA 759 265 284 NA NA NA NA NA
1709420400.0 128.0 65 99 217 NA NA NA NA NA 82 148 254 NA NA NA NA NA 308 236 255 NA NA NA NA NA 318 249 286 NA NA NA NA NA
1709420400.0 129.0 66 97 218 NA NA NA NA NA 83 148 254 NA NA NA NA NA 319 232 255 NA NA NA NA NA 350 244 274 NA NA NA NA NA
1709420400.0 13.0 NA 98 223 0 NA NA NA NA NA 146 254 0 NA NA NA NA NA 186 513 306 NA NA NA NA NA 206 539 319 NA NA NA NA
1709420400.0 130.0 68 101 219 NA NA NA NA NA 88 148 254 NA NA NA NA NA 378 237 260 NA NA NA NA NA 391 254 286 NA NA NA NA NA
1709420400.0 1301.0 81 162 202 NA NA NA NA NA 103 198 229 NA NA NA NA NA 1004 322 1010 NA NA NA NA NA 1050 386 1087 NA NA NA NA NA
1709420400.0 1302.0 85 171 192 NA NA NA NA NA 109 198 234 NA NA NA NA NA 4359 445 1139 NA NA NA NA NA 4484 501 1195 NA NA NA NA NA
1709420400.0 1303.0 88 175 211 NA NA NA NA NA 110 198 237 NA NA NA NA NA 5779 528 1389 NA NA NA NA NA 5895 586 1465 NA NA NA NA NA
1709420400.0 1306.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1307.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1308.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1309.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 131.0 54 100 219 NA NA NA NA NA 89 148 254 NA NA NA NA NA 766 239 275 NA NA NA NA NA 778 251 300 NA NA NA NA NA
1709420400.0 1310.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1311.0 NA 188 255 0 84 NA NA NA NA 215 291 0 102 NA NA NA NA 343 689 1201 59 NA NA NA NA 432 785 1225 111 NA NA NA
1709420400.0 1312.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1313.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1314.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1315.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1316.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1317.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1318.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1319.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 132.0 76 101 222 NA NA NA NA NA 95 148 254 NA NA NA NA NA 1862 253 318 NA NA NA NA NA 1897 268 348 NA NA NA NA NA
1709420400.0 1320.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1321.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1322.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1323.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1324.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1325.0 NA 189 271 0 90 NA NA NA NA 225 316 0 109 NA NA NA NA 449 1037 1318 89 NA NA NA NA 500 1103 1345 117 NA NA NA
1709420400.0 1326.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1327.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1328.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1329.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 133.0 61 105 210 NA NA NA NA NA 101 148 254 NA NA NA NA NA 4044 275 426 NA NA NA NA NA 4108 293 462 NA NA NA NA NA
1709420400.0 1330.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1331.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1332.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1333.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1334.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1335.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1336.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1337.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1338.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1339.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 134.0 NA 249 51 0 NA NA NA NA NA 274 70 0 NA NA NA NA NA 1851 5 6 NA NA NA NA NA 1899 9 8 NA NA NA NA
1709420400.0 134.701 NA 57 267 0 NA NA NA NA NA 80 307 0 NA NA NA NA NA 114 3166 333 NA NA NA NA NA 125 3259 350 NA NA NA NA
1709420400.0 134.702 NA 57 261 0 NA NA NA NA NA 78 299 0 NA NA NA NA NA 128 4147 339 NA NA NA NA NA 142 4265 353 NA NA NA NA
1709420400.0 134.703 NA 58 271 0 NA NA NA NA NA 82 313 0 NA NA NA NA NA 126 4168 357 NA NA NA NA NA 132 4279 375 NA NA NA NA
1709420400.0 134.704 NA 56 262 0 NA NA NA NA NA 78 303 0 NA NA NA NA NA 128 3986 438 NA NA NA NA NA 137 4084 453 NA NA NA NA
1709420400.0 134.705 NA 59 261 0 NA NA NA NA NA 82 315 0 NA NA NA NA NA 129 4368 328 NA NA NA NA NA 140 4641 336 NA NA NA NA
1709420400.0 134.706 NA 60 273 0 NA NA NA NA NA 81 308 0 NA NA NA NA NA 129 4507 342 NA NA NA NA NA 140 4634 352 NA NA NA NA
1709420400.0 134.707 NA 59 262 0 NA NA NA NA NA 81 304 0 NA NA NA NA NA 128 3952 424 NA NA NA NA NA 138 4093 439 NA NA NA NA
1709420400.0 134.708 NA 58 254 0 NA NA NA NA NA 79 299 0 NA NA NA NA NA 124 3797 348 NA NA NA NA NA 140 4062 365 NA NA NA NA
1709420400.0 134.709 NA 59 261 0 NA NA NA NA NA 82 305 0 NA NA NA NA NA 124 4074 366 NA NA NA NA NA 140 4348 379 NA NA NA NA
1709420400.0 134.71 NA 53 247 0 NA NA NA NA NA 74 295 0 NA NA NA NA NA 108 2788 321 NA NA NA NA NA 118 2889 335 NA NA NA NA
1709420400.0 134.801 NA 57 245 0 NA NA NA NA NA 79 299 0 NA NA NA NA NA 116 2935 313 NA NA NA NA NA 124 3068 329 NA NA NA NA
1709420400.0 134.802 NA 41 259 0 NA NA NA NA NA 82 316 0 NA NA NA NA NA 164 5421 352 NA NA NA NA NA 177 5556 364 NA NA NA NA
1709420400.0 134.803 NA 57 257 0 NA NA NA NA NA 82 312 0 NA NA NA NA NA 161 4620 254 NA NA NA NA NA 182 4709 262 NA NA NA NA
1709420400.0 134.804 NA 41 255 0 NA NA NA NA NA 81 311 0 NA NA NA NA NA 163 5394 358 NA NA NA NA NA 177 5530 372 NA NA NA NA
1709420400.0 134.805 NA 54 267 0 NA NA NA NA NA 83 323 0 NA NA NA NA NA 162 5298 368 NA NA NA NA NA 180 5426 385 NA NA NA NA
1709420400.0 134.806 NA 48 264 0 NA NA NA NA NA 80 323 0 NA NA NA NA NA 167 5795 349 NA NA NA NA NA 191 5903 363 NA NA NA NA
1709420400.0 134.807 NA 100 274 0 NA NA NA NA NA 141 329 0 NA NA NA NA NA 525 5284 369 NA NA NA NA NA 548 5400 381 NA NA NA NA
1709420400.0 134.808 NA 100 278 0 NA NA NA NA NA 142 334 0 NA NA NA NA NA 540 5418 358 NA NA NA NA NA 598 5549 372 NA NA NA NA
1709420400.0 134.809 NA 57 248 0 NA NA NA NA NA 79 307 0 NA NA NA NA NA 158 4979 316 NA NA NA NA NA 170 5095 325 NA NA NA NA
1709420400.0 134.81 NA 57 259 0 NA NA NA NA NA 78 311 0 NA NA NA NA NA 159 4979 367 NA NA NA NA NA 169 5091 381 NA NA NA NA
1709420400.0 134.811 NA 51 257 0 NA NA NA NA NA 81 312 0 NA NA NA NA NA 164 5372 358 NA NA NA NA NA 177 5496 375 NA NA NA NA
1709420400.0 134.812 NA 55 245 0 NA NA NA NA NA 78 298 0 NA NA NA NA NA 120 2976 317 NA NA NA NA NA 132 3064 332 NA NA NA NA
1709420400.0 134.813 NA 144 75 0 NA NA NA NA NA 194 96 0 NA NA NA NA NA 404 50 95 NA NA NA NA NA 424 55 102 NA NA NA NA
1709420400.0 134.901 NA 56 252 0 NA NA NA NA NA 80 296 0 NA NA NA NA NA 123 3012 322 NA NA NA NA NA 131 3108 335 NA NA NA NA
1709420400.0 134.902 NA 59 251 0 NA NA NA NA NA 83 297 0 NA NA NA NA NA 139 3820 344 NA NA NA NA NA 148 4086 356 NA NA NA NA
1709420400.0 134.903 NA 61 257 0 NA NA NA NA NA 83 293 0 NA NA NA NA NA 137 3658 341 NA NA NA NA NA 144 3746 353 NA NA NA NA
1709420400.0 134.904 NA 58 267 0 NA NA NA NA NA 81 301 0 NA NA NA NA NA 142 4133 361 NA NA NA NA NA 150 4237 374 NA NA NA NA
1709420400.0 134.905 NA 59 259 0 NA NA NA NA NA 81 298 0 NA NA NA NA NA 137 3570 340 NA NA NA NA NA 147 3641 354 NA NA NA NA
1709420400.0 134.906 NA 58 262 0 NA NA NA NA NA 81 301 0 NA NA NA NA NA 142 4065 355 NA NA NA NA NA 152 4172 375 NA NA NA NA
1709420400.0 134.907 NA 99 273 0 NA NA NA NA NA 142 315 0 NA NA NA NA NA 411 3831 374 NA NA NA NA NA 431 3944 384 NA NA NA NA
1709420400.0 134.908 NA 102 276 0 NA NA NA NA NA 144 313 0 NA NA NA NA NA 416 3894 376 NA NA NA NA NA 438 4005 391 NA NA NA NA
1709420400.0 134.909 NA 59 257 0 NA NA NA NA NA 82 294 0 NA NA NA NA NA 137 3793 333 NA NA NA NA NA 145 3881 351 NA NA NA NA
1709420400.0 134.91 NA 58 256 0 NA NA NA NA NA 81 291 0 NA NA NA NA NA 133 3457 330 NA NA NA NA NA 141 3555 345 NA NA NA NA
1709420400.0 134.911 NA 59 261 0 NA NA NA NA NA 81 296 0 NA NA NA NA NA 137 3700 339 NA NA NA NA NA 146 3787 351 NA NA NA NA
1709420400.0 134.912 NA 56 245 0 NA NA NA NA NA 78 292 0 NA NA NA NA NA 124 2696 314 NA NA NA NA NA 131 2788 325 NA NA NA NA
1709420400.0 134.99601 NA 56 259 0 NA NA NA NA NA 81 307 0 NA NA NA NA NA 164 5717 339 NA NA NA NA NA 180 5836 353 NA NA NA NA
1709420400.0 134.99602 NA 57 254 0 NA NA NA NA NA 81 298 0 NA NA NA NA NA 140 3449 327 NA NA NA NA NA 149 3549 340 NA NA NA NA
1709420400.0 134.99603 NA 58 253 0 NA NA NA NA NA 81 307 0 NA NA NA NA NA 158 4785 318 NA NA NA NA NA 170 4927 329 NA NA NA NA
1709420400.0 134.99901 NA 58 263 0 NA NA NA NA NA 81 301 0 NA NA NA NA NA 135 3575 336 NA NA NA NA NA 146 3787 352 NA NA NA NA
1709420400.0 1340.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1341.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1343.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1344.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1345.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1347.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1348.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 135.1 261 0 133 NA NA NA NA NA 302 0 161 NA NA NA NA NA 596 187 391 NA NA NA NA NA 674 195 456 NA NA NA NA NA
1709420400.0 135.11 263 0 133 NA NA NA NA NA 307 0 160 NA NA NA NA NA 752 195 476 NA NA NA NA NA 822 204 519 NA NA NA NA NA
1709420400.0 135.12 256 0 131 NA NA NA NA NA 297 0 154 NA NA NA NA NA 502 179 523 NA NA NA NA NA 565 190 575 NA NA NA NA NA
1709420400.0 135.2 242 0 131 NA NA NA NA NA 279 0 149 NA NA NA NA NA 359 158 543 NA NA NA NA NA 410 166 582 NA NA NA NA NA
1709420400.0 135.3 243 0 131 NA NA NA NA NA 279 0 156 NA NA NA NA NA 367 162 554 NA NA NA NA NA 424 169 593 NA NA NA NA NA
1709420400.0 135.4 258 0 132 NA NA NA NA NA 299 0 161 NA NA NA NA NA 517 181 568 NA NA NA NA NA 566 191 609 NA NA NA NA NA
1709420400.0 135.5 255 0 131 NA NA NA NA NA 296 0 154 NA NA NA NA NA 473 177 558 NA NA NA NA NA 531 189 614 NA NA NA NA NA
1709420400.0 135.6 256 0 133 NA NA NA NA NA 299 0 161 NA NA NA NA NA 525 180 581 NA NA NA NA NA 576 187 620 NA NA NA NA NA
1709420400.0 135.7 258 0 132 NA NA NA NA NA 298 0 157 NA NA NA NA NA 457 175 555 NA NA NA NA NA 511 185 604 NA NA NA NA NA
1709420400.0 135.8 105 NA NA NA NA NA NA NA 138 NA NA NA NA NA NA NA 159 NA NA NA NA NA NA NA 196 NA NA NA NA NA NA NA
1709420400.0 135.9 257 0 132 NA NA NA NA NA 299 0 157 NA NA NA NA NA 446 180 543 NA NA NA NA NA 502 190 585 NA NA NA NA NA
1709420400.0 1350.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1351.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1352.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1353.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1354.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1355.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1709420400.0 1356.0 86 195 275 0 134 NA NA NA 107 218 327 0 165 NA NA NA 3212 414 1517 1247 401 NA NA NA 3335 464 1600 1266 425 NA NA NA
1709420400.0 136.721 NA 193 277 0 NA NA NA NA NA 231 329 0 NA NA NA NA NA 2339 5837 683 NA NA NA NA NA 2534 5949 698 NA NA NA NA
1709420400.0 136.722 NA 181 294 0 NA NA NA NA NA 234 347 0 NA NA NA NA NA 2781 6389 705 NA NA NA NA NA 3461 6512 722 NA NA NA NA
1709420400.0 136.723 NA 186 280 0 NA NA NA NA NA 237 330 0 NA NA NA NA NA 2659 6221 743 NA NA NA NA NA 3345 6368 759 NA NA NA NA
1709420400.0 136.724 NA 184 288 0 NA NA NA NA NA 234 348 0 NA NA NA NA NA 3762 7220 628 NA NA NA NA NA 4454 7375 648 NA NA NA NA
1709420400.0 136.725 NA 186 295 0 NA NA NA NA NA 231 369 0 NA NA NA NA NA 2643 6250 731 NA NA NA NA NA 3326 6370 752 NA NA NA NA
1709420400.0 136.726 NA 182 281 0 NA NA NA NA NA 231 336 0 NA NA NA NA NA 2914 6570 671 NA NA NA NA NA 3599 6696 687 NA NA NA NA
