Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1709589600.0 1.0 162 177 287 NA NA NA NA NA NA 336 307 460 NA NA NA NA NA NA 1249 317 860 NA NA NA NA NA NA 906 994 946 NA NA NA NA NA NA
1709589600.0 10.0 NA 215 393 0 NA NA NA NA NA NA 366 609 0 NA NA NA NA NA NA 1300 2711 360 NA NA NA NA NA NA 719 2044 414 NA NA NA NA NA
1709589600.0 1000.0 NA 375 254 0 115 NA NA NA NA NA 570 391 0 233 NA NA NA NA NA 2243 781 302 248 NA NA NA NA NA 2028 1650 511 277 NA NA NA NA
1709589600.0 10001.0 NA 298 441 0 156 177 NA NA NA NA 455 712 0 276 311 NA NA NA NA 1510 1511 401 333 506 NA NA NA NA 768 1529 499 594 631 NA NA NA
1709589600.0 10002.0 NA 293 462 0 156 177 NA NA NA NA 449 718 0 286 318 NA NA NA NA 1539 1426 387 313 476 NA NA NA NA 681 1434 476 406 496 NA NA NA
1709589600.0 10003.0 NA 293 476 0 156 178 NA NA NA NA 460 732 0 280 325 NA NA NA NA 1581 1533 397 334 520 NA NA NA NA 1270 1887 466 611 600 NA NA NA
1709589600.0 10004.0 NA 295 463 0 156 175 NA NA NA NA 445 725 0 276 310 NA NA NA NA 1543 1426 359 305 486 NA NA NA NA 656 1449 384 409 570 NA NA NA
1709589600.0 10005.0 NA 298 463 0 155 175 NA NA NA NA 448 721 0 281 314 NA NA NA NA 1525 1498 410 341 480 NA NA NA NA 674 1964 592 524 490 NA NA NA
1709589600.0 10006.0 NA 297 464 0 155 173 NA NA NA NA 444 694 0 285 313 NA NA NA NA 1510 1406 370 299 444 NA NA NA NA 588 1452 429 360 479 NA NA NA
1709589600.0 10007.0 NA 257 473 0 185 175 NA NA NA NA 451 736 0 354 320 NA NA NA NA 1568 1439 386 306 470 NA NA NA NA 963 1394 441 359 516 NA NA NA
